p sp 100 9900
a 76 22 469
a 22 77 674
a 77 22 674
a 22 78 882
a 78 22 882
a 22 79 443
a 79 22 443
a 22 80 887
a 80 22 887
a 22 81 821
a 81 22 821
a 22 82 735
a 82 22 735
a 22 83 316
a 83 22 316
a 22 84 628
a 84 22 628
a 22 85 118
a 85 22 118
a 22 86 143
a 86 22 143
a 22 87 291
a 87 22 291
a 22 88 713
a 88 22 713
a 22 89 548
a 89 22 548
a 22 90 299
a 90 22 299
a 22 91 507
a 91 22 507
a 22 92 460
a 92 22 460
a 22 93 794
a 93 22 794
a 22 94 465
a 94 22 465
a 22 95 325
a 95 22 325
a 22 96 531
a 96 22 531
a 22 97 691
a 97 22 691
a 22 98 935
a 98 22 935
a 22 99 858
a 99 22 858
a 22 100 929
a 100 22 929
a 23 24 781
a 24 23 781
a 23 25 630
a 25 23 630
a 23 26 707
a 26 23 707
a 23 28 526
a 28 23 526
a 23 29 153
a 29 23 153
a 23 30 698
a 30 23 698
a 23 31 295
a 31 23 295
a 23 32 157
a 32 23 157
a 23 33 869
a 33 23 869
a 23 34 909
a 34 23 909
a 23 36 614
a 36 23 614
a 23 37 191
a 37 23 191
a 23 38 113
a 38 23 113
a 23 39 990
a 39 23 990
a 23 40 761
a 40 23 761
a 23 41 425
a 41 23 425
a 23 42 160
a 42 23 160
a 23 43 635
a 43 23 635
a 23 44 564
a 44 23 564
a 23 45 177
a 45 23 177
a 23 46 331
a 46 23 331
a 23 47 787
a 47 23 787
a 23 48 715
a 48 23 715
a 23 49 853
a 49 23 853
a 23 50 814
a 50 23 814
a 23 51 569
a 51 23 569
a 23 52 767
a 52 23 767
a 23 53 149
a 53 23 149
a 23 54 470
a 54 23 470
a 23 55 926
a 55 23 926
a 23 56 828
a 56 23 828
a 23 57 269
a 57 23 269
a 23 58 642
a 58 23 642
a 23 59 307
a 59 23 307
a 23 60 490
a 60 23 490
a 23 61 862
a 61 23 862
a 23 62 925
a 62 23 925
a 23 63 261
a 63 23 261
a 23 64 318
a 64 23 318
a 23 65 678
a 65 23 678
a 23 66 193
a 66 23 193
a 23 67 799
a 67 23 799
a 23 68 389
a 68 23 389
a 23 69 750
a 69 23 750
a 23 70 284
a 70 23 284
a 23 71 344
a 71 23 344
a 23 72 750
a 72 23 750
a 23 73 876
a 73 23 876
a 23 74 746
a 74 23 746
a 23 75 475
a 75 23 475
a 23 76 625
a 76 23 625
a 23 77 264
a 77 23 264
a 23 78 298
a 78 23 298
a 23 79 787
a 79 23 787
a 23 80 139
a 80 23 139
a 23 81 694
a 81 23 694
a 23 82 284
a 82 23 284
a 23 83 914
a 83 23 914
a 23 84 780
a 84 23 780
a 23 85 555
a 85 23 555
a 23 86 581
a 86 23 581
a 23 87 539
a 87 23 539
a 23 88 711
a 88 23 711
a 23 89 345
a 89 23 345
a 23 90 208
a 90 23 208
a 23 91 705
a 91 23 705
a 23 92 740
a 92 23 740
a 23 93 152
a 93 23 152
a 23 94 147
a 94 23 147
a 23 95 405
a 95 23 405
a 23 96 201
a 96 23 201
a 23 97 683
a 97 23 683
a 23 98 672
a 98 23 672
a 23 99 950
a 99 23 950
a 23 100 257
a 100 23 257
a 24 25 390
a 25 24 390
a 24 26 985
a 26 24 985
a 24 27 416
a 27 24 416
a 24 28 760
a 28 24 760
a 24 29 335
a 29 24 335
a 24 31 102
a 31 24 102
a 24 32 999
a 32 24 999
a 24 33 460
a 33 24 460
a 24 34 258
a 34 24 258
a 24 35 195
a 35 24 195
a 24 36 126
a 36 24 126
a 24 37 290
a 37 24 290
a 24 40 761
a 40 24 761
a 24 41 528
a 41 24 528
a 24 42 879
a 42 24 879
a 24 45 761
a 45 24 761
a 24 46 506
a 46 24 506
a 24 47 153
a 47 24 153
a 24 48 795
a 48 24 795
a 24 50 703
a 50 24 703
a 24 51 607
a 51 24 607
a 24 52 133
a 52 24 133
a 24 53 813
a 53 24 813
a 24 54 174
a 54 24 174
a 24 55 346
a 55 24 346
a 24 56 924
a 56 24 924
a 24 57 917
a 57 24 917
a 24 58 404
a 58 24 404
a 24 59 372
a 59 24 372
a 24 60 158
a 60 24 158
a 24 61 673
a 61 24 673
a 24 62 512
a 62 24 512
a 24 63 341
a 63 24 341
a 24 64 429
a 64 24 429
a 24 65 284
a 65 24 284
a 24 67 527
a 67 24 527
a 24 68 927
a 68 24 927
a 24 69 216
a 69 24 216
a 24 70 785
a 70 24 785
a 24 71 108
a 71 24 108
a 24 72 780
a 72 24 780
a 24 73 784
a 73 24 784
a 24 74 953
a 74 24 953
a 24 75 215
a 75 24 215
a 24 76 178
a 76 24 178
a 24 77 826
a 77 24 826
a 24 78 816
a 78 24 816
a 24 79 842
a 79 24 842
a 24 80 309
a 80 24 309
a 24 81 489
a 81 24 489
a 24 82 780
a 82 24 780
a 24 83 290
a 83 24 290
a 24 84 310
a 84 24 310
a 24 85 819
a 85 24 819
a 24 86 841
a 86 24 841
a 24 87 370
a 87 24 370
a 24 88 409
a 88 24 409
a 24 89 385
a 89 24 385
a 24 90 158
a 90 24 158
a 24 91 729
a 91 24 729
a 24 92 519
a 92 24 519
a 24 93 100
a 93 24 100
a 24 94 808
a 94 24 808
a 24 95 228
a 95 24 228
a 24 96 667
a 96 24 667
a 24 97 893
a 97 24 893
a 24 98 864
a 98 24 864
a 24 99 358
a 99 24 358
a 24 100 825
a 100 24 825
a 25 26 587
a 26 25 587
a 25 28 359
a 28 25 359
a 25 29 921
a 29 25 921
a 25 30 466
a 30 25 466
a 25 31 953
a 31 25 953
a 25 32 698
a 32 25 698
a 25 33 464
a 33 25 464
a 25 35 486
a 35 25 486
a 25 36 771
a 36 25 771
a 25 37 867
a 37 25 867
a 25 38 511
a 38 25 511
a 25 39 721
a 39 25 721
a 25 40 887
a 40 25 887
a 25 41 828
a 41 25 828
a 25 42 321
a 42 25 321
a 25 43 824
a 43 25 824
a 25 44 780
a 44 25 780
a 25 45 662
a 45 25 662
a 25 46 754
a 46 25 754
a 25 47 980
a 47 25 980
a 25 48 995
a 48 25 995
a 25 49 813
a 49 25 813
a 25 50 522
a 50 25 522
a 25 51 915
a 51 25 915
a 25 52 524
a 52 25 524
a 25 53 988
a 53 25 988
a 25 54 477
a 54 25 477
a 25 55 228
a 55 25 228
a 25 56 498
a 56 25 498
a 25 57 987
a 57 25 987
a 25 58 836
a 58 25 836
a 25 59 921
a 59 25 921
a 25 60 471
a 60 25 471
a 25 61 157
a 61 25 157
a 25 62 367
a 62 25 367
a 25 63 567
a 63 25 567
a 25 64 777
a 64 25 777
a 25 65 630
a 65 25 630
a 25 66 866
a 66 25 866
a 25 67 825
a 67 25 825
a 25 68 249
a 68 25 249
a 25 69 260
a 69 25 260
a 25 70 324
a 70 25 324
a 25 71 865
a 71 25 865
a 25 72 937
a 72 25 937
a 25 73 324
a 73 25 324
a 25 74 139
a 74 25 139
a 25 75 284
a 75 25 284
a 25 76 734
a 76 25 734
a 25 77 228
a 77 25 228
a 25 78 387
a 78 25 387
a 25 79 613
a 79 25 613
a 25 80 816
a 80 25 816
a 25 81 846
a 81 25 846
a 25 82 829
a 82 25 829
a 25 83 882
a 83 25 882
a 25 84 737
a 84 25 737
a 25 85 120
a 85 25 120
a 25 86 563
a 86 25 563
a 25 87 949
a 87 25 949
a 25 88 556
a 88 25 556
a 25 89 167
a 89 25 167
a 25 90 672
a 90 25 672
a 25 91 233
a 91 25 233
a 25 92 940
a 92 25 940
a 25 93 786
a 93 25 786
a 25 94 416
a 94 25 416
a 25 95 527
a 95 25 527
a 25 96 437
a 96 25 437
a 25 97 449
a 97 25 449
a 25 98 142
a 98 25 142
a 25 99 400
a 99 25 400
a 25 100 740
a 100 25 740
a 26 27 712
a 27 26 712
a 26 29 948
a 29 26 948
a 26 30 184
a 30 26 184
a 26 31 246
a 31 26 246
a 26 32 562
a 32 26 562
a 26 33 980
a 33 26 980
a 26 34 619
a 34 26 619
a 26 35 918
a 35 26 918
a 26 36 784
a 36 26 784
a 26 37 986
a 37 26 986
a 26 38 142
a 38 26 142
a 26 40 143
a 40 26 143
a 26 41 199
a 41 26 199
a 26 42 298
a 42 26 298
a 26 43 685
a 43 26 685
a 26 44 609
a 44 26 609
a 26 45 469
a 45 26 469
a 26 47 767
a 47 26 767
a 26 48 672
a 48 26 672
a 26 49 510
a 49 26 510
a 26 50 612
a 50 26 612
a 26 51 428
a 51 26 428
a 26 53 835
a 53 26 835
a 26 54 322
a 54 26 322
a 26 55 147
a 55 26 147
a 26 58 305
a 58 26 305
a 26 60 631
a 60 26 631
a 26 61 146
a 61 26 146
a 26 62 953
a 62 26 953
a 26 63 766
a 63 26 766
a 26 64 714
a 64 26 714
a 26 65 579
a 65 26 579
a 26 66 708
a 66 26 708
a 26 67 143
a 67 26 143
a 26 68 743
a 68 26 743
a 26 69 865
a 69 26 865
a 26 70 495
a 70 26 495
a 26 71 671
a 71 26 671
a 26 72 540
a 72 26 540
a 26 73 586
a 73 26 586
a 26 74 975
a 74 26 975
a 26 75 616
a 75 26 616
a 26 76 161
a 76 26 161
a 26 77 615
a 77 26 615
a 26 78 275
a 78 26 275
a 26 79 621
a 79 26 621
a 26 80 605
a 80 26 605
a 26 81 639
a 81 26 639
a 26 82 393
a 82 26 393
a 26 83 539
a 83 26 539
a 26 84 707
a 84 26 707
a 26 85 722
a 85 26 722
a 26 86 114
a 86 26 114
a 26 87 870
a 87 26 870
a 26 88 197
a 88 26 197
a 26 89 322
a 89 26 322
a 26 90 672
a 90 26 672
a 26 91 651
a 91 26 651
a 26 92 671
a 92 26 671
a 26 93 707
a 93 26 707
a 26 94 215
a 94 26 215
a 26 95 912
a 95 26 912
a 26 96 133
a 96 26 133
a 26 97 915
a 97 26 915
a 26 98 260
a 98 26 260
a 26 99 143
a 99 26 143
a 26 100 757
a 100 26 757
a 27 28 777
a 28 27 777
a 27 29 652
a 29 27 652
a 27 31 278
a 31 27 278
a 27 33 290
a 33 27 290
a 27 34 322
a 34 27 322
a 27 35 749
a 35 27 749
a 27 36 842
a 36 27 842
a 27 37 324
a 37 27 324
a 27 38 978
a 38 27 978
a 27 39 482
a 39 27 482
a 27 40 475
a 40 27 475
a 27 42 684
a 42 27 684
a 27 43 698
a 43 27 698
a 27 44 661
a 44 27 661
a 27 45 157
a 45 27 157
a 27 46 964
a 46 27 964
a 27 47 944
a 47 27 944
a 27 48 837
a 48 27 837
a 27 49 553
a 49 27 553
a 27 50 749
a 50 27 749
a 27 51 389
a 51 27 389
a 27 52 920
a 52 27 920
a 27 53 384
a 53 27 384
a 27 54 567
a 54 27 567
a 27 55 648
a 55 27 648
a 27 56 318
a 56 27 318
a 27 57 833
a 57 27 833
a 27 58 259
a 58 27 259
a 27 59 449
a 59 27 449
a 27 60 517
a 60 27 517
a 27 61 925
a 61 27 925
a 27 62 270
a 62 27 270
a 27 63 372
a 63 27 372
a 27 64 773
a 64 27 773
a 27 65 856
a 65 27 856
a 27 66 549
a 66 27 549
a 27 67 518
a 67 27 518
a 27 68 663
a 68 27 663
a 27 69 468
a 69 27 468
a 27 70 973
a 70 27 973
a 27 71 161
a 71 27 161
a 27 72 677
a 72 27 677
a 27 73 193
a 73 27 193
a 27 74 172
a 74 27 172
a 27 75 622
a 75 27 622
a 27 76 304
a 76 27 304
a 27 77 556
a 77 27 556
a 27 78 146
a 78 27 146
a 27 79 607
a 79 27 607
a 27 80 140
a 80 27 140
a 27 81 760
a 81 27 760
a 27 82 777
a 82 27 777
a 27 83 114
a 83 27 114
a 27 84 846
a 84 27 846
a 27 85 648
a 85 27 648
a 27 86 803
a 86 27 803
a 27 87 702
a 87 27 702
a 27 88 736
a 88 27 736
a 27 89 613
a 89 27 613
a 27 90 610
a 90 27 610
a 27 91 770
a 91 27 770
a 27 92 525
a 92 27 525
a 27 93 787
a 93 27 787
a 27 94 245
a 94 27 245
a 27 95 225
a 95 27 225
a 27 96 436
a 96 27 436
a 27 97 500
a 97 27 500
a 27 98 318
a 98 27 318
a 27 99 531
a 99 27 531
a 27 100 908
a 100 27 908
a 28 29 331
a 29 28 331
a 28 30 677
a 30 28 677
a 28 31 714
a 31 28 714
a 28 32 286
a 32 28 286
a 28 33 495
a 33 28 495
a 28 34 926
a 34 28 926
a 28 35 160
a 35 28 160
a 28 36 772
a 36 28 772
a 28 37 188
a 37 28 188
a 28 38 967
a 38 28 967
a 28 39 960
a 39 28 960
a 28 40 533
a 40 28 533
a 28 41 395
a 41 28 395
a 28 42 979
a 42 28 979
a 28 44 720
a 44 28 720
a 28 45 338
a 45 28 338
a 28 46 939
a 46 28 939
a 28 47 887
a 47 28 887
a 28 48 252
a 48 28 252
a 28 49 315
a 49 28 315
a 28 50 543
a 50 28 543
a 28 51 651
a 51 28 651
a 28 52 282
a 52 28 282
a 28 53 520
a 53 28 520
a 28 54 418
a 54 28 418
a 28 56 164
a 56 28 164
a 28 57 103
a 57 28 103
a 28 58 360
a 58 28 360
a 28 59 322
a 59 28 322
a 28 60 891
a 60 28 891
a 28 61 331
a 61 28 331
a 28 62 709
a 62 28 709
a 28 63 282
a 63 28 282
a 28 64 548
a 64 28 548
a 28 65 221
a 65 28 221
a 28 66 207
a 66 28 207
a 28 67 895
a 67 28 895
a 28 68 633
a 68 28 633
a 28 69 847
a 69 28 847
a 28 70 748
a 70 28 748
a 28 71 911
a 71 28 911
a 28 72 206
a 72 28 206
a 28 73 862
a 73 28 862
a 28 74 623
a 74 28 623
a 28 75 551
a 75 28 551
a 28 76 617
a 76 28 617
a 28 77 979
a 77 28 979
a 28 78 264
a 78 28 264
a 28 79 801
a 79 28 801
a 28 80 897
a 80 28 897
a 28 81 953
a 81 28 953
a 28 82 510
a 82 28 510
a 28 83 319
a 83 28 319
a 28 84 704
a 84 28 704
a 28 85 371
a 85 28 371
a 28 86 812
a 86 28 812
a 28 87 719
a 87 28 719
a 28 88 683
a 88 28 683
a 28 89 480
a 89 28 480
a 28 90 405
a 90 28 405
a 28 91 720
a 91 28 720
a 28 92 275
a 92 28 275
a 28 93 969
a 93 28 969
a 28 94 841
a 94 28 841
a 28 95 306
a 95 28 306
a 28 96 1000
a 96 28 1000
a 28 97 456
a 97 28 456
a 28 98 323
a 98 28 323
a 28 99 725
a 99 28 725
a 28 100 828
a 100 28 828
a 29 31 166
a 31 29 166
a 29 32 260
a 32 29 260
a 29 33 225
a 33 29 225
a 29 34 386
a 34 29 386
a 29 35 348
a 35 29 348
a 29 37 749
a 37 29 749
a 29 38 423
a 38 29 423
a 29 39 846
a 39 29 846
a 29 40 144
a 40 29 144
a 29 41 565
a 41 29 565
a 29 42 692
a 42 29 692
a 29 43 359
a 43 29 359
a 29 44 213
a 44 29 213
a 29 45 221
a 45 29 221
a 29 46 783
a 46 29 783
a 29 47 656
a 47 29 656
a 29 48 652
a 48 29 652
a 29 49 432
a 49 29 432
a 29 50 651
a 50 29 651
a 29 51 522
a 51 29 522
a 29 52 756
a 52 29 756
a 29 53 188
a 53 29 188
a 29 54 336
a 54 29 336
a 29 55 734
a 55 29 734
a 29 56 874
a 56 29 874
a 29 57 909
a 57 29 909
a 29 58 902
a 58 29 902
a 29 59 193
a 59 29 193
a 29 60 546
a 60 29 546
a 29 61 356
a 61 29 356
a 29 62 257
a 62 29 257
a 29 63 380
a 63 29 380
a 29 64 498
a 64 29 498
a 29 65 483
a 65 29 483
a 29 66 942
a 66 29 942
a 29 68 626
a 68 29 626
a 29 69 671
a 69 29 671
a 29 70 342
a 70 29 342
a 29 71 141
a 71 29 141
a 29 72 634
a 72 29 634
a 29 73 684
a 73 29 684
a 29 74 537
a 74 29 537
a 29 75 440
a 75 29 440
a 29 76 253
a 76 29 253
a 29 77 144
a 77 29 144
a 29 78 765
a 78 29 765
a 29 79 535
a 79 29 535
a 29 80 575
a 80 29 575
a 29 81 436
a 81 29 436
a 29 82 817
a 82 29 817
a 29 83 619
a 83 29 619
a 29 84 535
a 84 29 535
a 29 85 561
a 85 29 561
a 29 86 452
a 86 29 452
a 29 87 761
a 87 29 761
a 29 88 375
a 88 29 375
a 29 89 379
a 89 29 379
a 29 90 783
a 90 29 783
a 29 91 229
a 91 29 229
a 29 92 469
a 92 29 469
a 29 93 626
a 93 29 626
a 29 94 810
a 94 29 810
a 29 95 786
a 95 29 786
a 29 96 332
a 96 29 332
a 29 97 453
a 97 29 453
a 29 98 907
a 98 29 907
a 29 99 552
a 99 29 552
a 29 100 448
a 100 29 448
a 30 31 186
a 31 30 186
a 30 32 248
a 32 30 248
a 30 33 797
a 33 30 797
a 30 34 134
a 34 30 134
a 30 36 588
a 36 30 588
a 30 37 218
a 37 30 218
a 30 38 206
a 38 30 206
a 30 39 681
a 39 30 681
a 30 40 305
a 40 30 305
a 30 41 550
a 41 30 550
a 30 42 565
a 42 30 565
a 30 43 412
a 43 30 412
a 30 44 661
a 44 30 661
a 30 45 682
a 45 30 682
a 30 48 779
a 48 30 779
a 30 49 583
a 49 30 583
a 30 50 946
a 50 30 946
a 30 51 686
a 51 30 686
a 30 52 693
a 52 30 693
a 30 53 582
a 53 30 582
a 30 54 623
a 54 30 623
a 30 55 945
a 55 30 945
a 30 56 699
a 56 30 699
a 30 57 219
a 57 30 219
a 30 58 668
a 58 30 668
a 30 59 635
a 59 30 635
a 30 60 870
a 60 30 870
a 30 61 220
a 61 30 220
a 30 63 942
a 63 30 942
a 30 64 504
a 64 30 504
a 30 65 238
a 65 30 238
a 30 66 659
a 66 30 659
a 30 67 950
a 67 30 950
a 30 68 773
a 68 30 773
a 30 69 204
a 69 30 204
a 30 71 927
a 71 30 927
a 30 72 617
a 72 30 617
a 30 73 654
a 73 30 654
a 30 74 538
a 74 30 538
a 30 75 532
a 75 30 532
a 30 76 287
a 76 30 287
a 30 77 629
a 77 30 629
a 30 78 483
a 78 30 483
a 30 79 665
a 79 30 665
a 30 80 611
a 80 30 611
a 30 81 944
a 81 30 944
a 30 82 146
a 82 30 146
a 30 83 250
a 83 30 250
a 30 84 607
a 84 30 607
a 30 85 998
a 85 30 998
a 30 86 113
a 86 30 113
a 30 87 978
a 87 30 978
a 30 88 837
a 88 30 837
a 30 89 740
a 89 30 740
a 30 90 448
a 90 30 448
a 30 91 804
a 91 30 804
a 30 92 859
a 92 30 859
a 30 93 923
a 93 30 923
a 30 94 736
a 94 30 736
a 30 95 574
a 95 30 574
a 30 96 931
a 96 30 931
a 30 97 250
a 97 30 250
a 30 98 827
a 98 30 827
a 30 99 489
a 99 30 489
a 30 100 167
a 100 30 167
a 31 33 801
a 33 31 801
a 31 34 897
a 34 31 897
a 31 35 762
a 35 31 762
a 31 36 445
a 36 31 445
a 31 37 714
a 37 31 714
a 31 38 617
a 38 31 617
a 31 39 519
a 39 31 519
a 31 40 829
a 40 31 829
a 31 41 195
a 41 31 195
a 31 42 981
a 42 31 981
a 31 43 690
a 43 31 690
a 31 45 579
a 45 31 579
a 31 46 290
a 46 31 290
a 31 48 124
a 48 31 124
a 31 49 626
a 49 31 626
a 31 51 389
a 51 31 389
a 31 53 157
a 53 31 157
a 31 54 675
a 54 31 675
a 31 55 888
a 55 31 888
a 31 56 347
a 56 31 347
a 31 57 693
a 57 31 693
a 31 58 439
a 58 31 439
a 31 59 143
a 59 31 143
a 31 60 995
a 60 31 995
a 31 62 172
a 62 31 172
a 31 63 470
a 63 31 470
a 31 64 611
a 64 31 611
a 31 65 673
a 65 31 673
a 31 66 246
a 66 31 246
a 31 67 249
a 67 31 249
a 31 68 541
a 68 31 541
a 31 69 571
a 69 31 571
a 31 70 150
a 70 31 150
a 31 71 536
a 71 31 536
a 31 72 438
a 72 31 438
a 31 73 128
a 73 31 128
a 31 74 765
a 74 31 765
a 31 75 766
a 75 31 766
a 31 76 953
a 76 31 953
a 31 77 849
a 77 31 849
a 31 78 285
a 78 31 285
a 31 79 485
a 79 31 485
a 31 80 359
a 80 31 359
a 31 81 787
a 81 31 787
a 31 82 117
a 82 31 117
a 31 83 156
a 83 31 156
a 31 84 509
a 84 31 509
a 31 85 867
a 85 31 867
a 31 86 594
a 86 31 594
a 31 87 610
a 87 31 610
a 31 88 346
a 88 31 346
a 31 89 285
a 89 31 285
a 31 90 939
a 90 31 939
a 31 91 652
a 91 31 652
a 31 92 264
a 92 31 264
a 31 93 394
a 93 31 394
a 31 94 332
a 94 31 332
a 31 95 392
a 95 31 392
a 31 96 197
a 96 31 197
a 31 97 586
a 97 31 586
a 31 98 258
a 98 31 258
a 31 99 893
a 99 31 893
a 31 100 751
a 100 31 751
a 32 33 884
a 33 32 884
a 32 34 253
a 34 32 253
a 32 35 981
a 35 32 981
a 32 36 243
a 36 32 243
a 32 37 650
a 37 32 650
a 32 38 200
a 38 32 200
a 32 39 274
a 39 32 274
a 32 41 607
a 41 32 607
a 32 42 330
a 42 32 330
a 32 43 374
a 43 32 374
a 32 44 642
a 44 32 642
a 32 46 311
a 46 32 311
a 32 47 663
a 47 32 663
a 32 48 702
a 48 32 702
a 32 49 959
a 49 32 959
a 32 50 431
a 50 32 431
a 32 51 667
a 51 32 667
a 32 52 202
a 52 32 202
a 32 53 290
a 53 32 290
a 32 54 862
a 54 32 862
a 32 55 172
a 55 32 172
a 32 56 654
a 56 32 654
a 32 57 468
a 57 32 468
a 32 58 548
a 58 32 548
a 32 59 446
a 59 32 446
a 32 60 848
a 60 32 848
a 32 61 514
a 61 32 514
a 32 62 886
a 62 32 886
a 32 63 418
a 63 32 418
a 32 64 654
a 64 32 654
a 32 65 748
a 65 32 748
a 32 66 207
a 66 32 207
a 32 67 499
a 67 32 499
a 32 68 511
a 68 32 511
a 32 69 728
a 69 32 728
a 32 70 386
a 70 32 386
a 32 71 241
a 71 32 241
a 32 72 771
a 72 32 771
a 32 73 632
a 73 32 632
a 32 74 359
a 74 32 359
a 32 75 105
a 75 32 105
a 32 76 187
a 76 32 187
a 32 77 256
a 77 32 256
a 32 78 629
a 78 32 629
a 32 79 191
a 79 32 191
a 32 80 819
a 80 32 819
a 32 81 673
a 81 32 673
a 32 82 775
a 82 32 775
a 32 83 862
a 83 32 862
a 32 84 122
a 84 32 122
a 32 85 312
a 85 32 312
a 32 86 605
a 86 32 605
a 32 87 667
a 87 32 667
a 32 88 890
a 88 32 890
a 32 89 113
a 89 32 113
a 32 90 818
a 90 32 818
a 32 91 705
a 91 32 705
a 32 92 522
a 92 32 522
a 32 93 761
a 93 32 761
a 32 94 681
a 94 32 681
a 32 95 517
a 95 32 517
a 32 96 262
a 96 32 262
a 32 97 213
a 97 32 213
a 32 98 281
a 98 32 281
a 32 99 777
a 99 32 777
a 32 100 158
a 100 32 158
a 33 34 371
a 34 33 371
a 33 35 357
a 35 33 357
a 33 36 777
a 36 33 777
a 33 37 536
a 37 33 536
a 33 38 419
a 38 33 419
a 33 41 509
a 41 33 509
a 33 42 115
a 42 33 115
a 33 43 483
a 43 33 483
a 33 44 167
a 44 33 167
a 33 46 111
a 46 33 111
a 33 47 916
a 47 33 916
a 33 48 325
a 48 33 325
a 33 49 834
a 49 33 834
a 33 50 242
a 50 33 242
a 33 51 574
a 51 33 574
a 33 52 801
a 52 33 801
a 33 53 129
a 53 33 129
a 33 54 261
a 54 33 261
a 33 55 724
a 55 33 724
a 33 56 401
a 56 33 401
a 33 57 107
a 57 33 107
a 33 58 503
a 58 33 503
a 33 59 663
a 59 33 663
a 33 60 886
a 60 33 886
a 33 61 786
a 61 33 786
a 33 62 490
a 62 33 490
a 33 63 417
a 63 33 417
a 33 64 455
a 64 33 455
a 33 65 729
a 65 33 729
a 33 66 975
a 66 33 975
a 33 67 638
a 67 33 638
a 33 68 817
a 68 33 817
a 33 69 682
a 69 33 682
a 33 70 177
a 70 33 177
a 33 71 886
a 71 33 886
a 33 72 294
a 72 33 294
a 33 73 207
a 73 33 207
a 33 74 459
a 74 33 459
a 33 75 205
a 75 33 205
a 33 76 559
a 76 33 559
a 33 77 648
a 77 33 648
a 33 78 573
a 78 33 573
a 33 79 482
a 79 33 482
a 33 80 675
a 80 33 675
a 33 81 338
a 81 33 338
a 33 82 917
a 82 33 917
a 33 83 397
a 83 33 397
a 33 84 762
a 84 33 762
a 33 85 714
a 85 33 714
a 33 86 302
a 86 33 302
a 33 87 174
a 87 33 174
a 33 88 644
a 88 33 644
a 33 89 349
a 89 33 349
a 33 90 911
a 90 33 911
a 33 91 480
a 91 33 480
a 33 92 459
a 92 33 459
a 33 93 326
a 93 33 326
a 33 94 953
a 94 33 953
a 33 95 626
a 95 33 626
a 33 96 474
a 96 33 474
a 33 97 686
a 97 33 686
a 33 98 805
a 98 33 805
a 33 99 320
a 99 33 320
a 33 100 642
a 100 33 642
a 34 35 122
a 35 34 122
a 34 36 186
a 36 34 186
a 34 37 904
a 37 34 904
a 34 38 934
a 38 34 934
a 34 39 529
a 39 34 529
a 34 40 822
a 40 34 822
a 34 41 576
a 41 34 576
a 34 42 806
a 42 34 806
a 34 43 337
a 43 34 337
a 34 44 994
a 44 34 994
a 34 45 402
a 45 34 402
a 34 47 779
a 47 34 779
a 34 48 200
a 48 34 200
a 34 49 891
a 49 34 891
a 34 51 685
a 51 34 685
a 34 52 346
a 52 34 346
a 34 53 195
a 53 34 195
a 34 54 998
a 54 34 998
a 34 55 540
a 55 34 540
a 34 56 435
a 56 34 435
a 34 58 116
a 58 34 116
a 34 59 585
a 59 34 585
a 34 60 566
a 60 34 566
a 34 61 391
a 61 34 391
a 34 62 666
a 62 34 666
a 34 63 478
a 63 34 478
a 34 64 548
a 64 34 548
a 34 65 599
a 65 34 599
a 34 66 910
a 66 34 910
a 34 67 412
a 67 34 412
a 34 68 250
a 68 34 250
a 34 69 700
a 69 34 700
a 34 70 412
a 70 34 412
a 34 71 534
a 71 34 534
a 34 72 946
a 72 34 946
a 34 73 146
a 73 34 146
a 34 74 665
a 74 34 665
a 34 75 245
a 75 34 245
a 34 76 573
a 76 34 573
a 34 77 974
a 77 34 974
a 34 78 709
a 78 34 709
a 34 79 563
a 79 34 563
a 34 80 865
a 80 34 865
a 34 81 309
a 81 34 309
a 34 82 703
a 82 34 703
a 34 83 963
a 83 34 963
a 34 84 290
a 84 34 290
a 34 85 535
a 85 34 535
a 34 86 246
a 86 34 246
a 34 87 276
a 87 34 276
a 34 88 740
a 88 34 740
a 34 89 590
a 89 34 590
a 34 90 381
a 90 34 381
a 34 91 264
a 91 34 264
a 34 92 856
a 92 34 856
a 34 93 305
a 93 34 305
a 34 94 490
a 94 34 490
a 34 95 649
a 95 34 649
a 34 96 247
a 96 34 247
a 34 97 684
a 97 34 684
a 34 98 409
a 98 34 409
a 34 99 727
a 99 34 727
a 34 100 233
a 100 34 233
a 35 36 233
a 36 35 233
a 35 37 367
a 37 35 367
a 35 38 535
a 38 35 535
a 35 39 403
a 39 35 403
a 35 40 887
a 40 35 887
a 35 41 546
a 41 35 546
a 35 42 675
a 42 35 675
a 35 43 421
a 43 35 421
a 35 45 659
a 45 35 659
a 35 46 940
a 46 35 940
a 35 47 829
a 47 35 829
a 35 48 642
a 48 35 642
a 35 49 636
a 49 35 636
a 35 50 562
a 50 35 562
a 35 51 312
a 51 35 312
a 35 53 132
a 53 35 132
a 35 54 861
a 54 35 861
a 35 55 643
a 55 35 643
a 35 56 941
a 56 35 941
a 35 57 179
a 57 35 179
a 35 58 136
a 58 35 136
a 35 59 426
a 59 35 426
a 35 60 130
a 60 35 130
a 35 61 205
a 61 35 205
a 35 62 621
a 62 35 621
a 35 63 570
a 63 35 570
a 35 64 850
a 64 35 850
a 35 66 631
a 66 35 631
a 35 67 509
a 67 35 509
a 35 68 304
a 68 35 304
a 35 69 786
a 69 35 786
a 35 70 597
a 70 35 597
a 35 71 502
a 71 35 502
a 35 72 584
a 72 35 584
a 35 73 326
a 73 35 326
a 35 74 443
a 74 35 443
a 35 75 811
