p sp 100 4400
a 69 56 500
a 56 71 230
a 71 56 230
a 56 72 620
a 72 56 620
a 56 74 977
a 74 56 977
a 56 76 981
a 76 56 981
a 56 80 800
a 80 56 800
a 56 83 904
a 83 56 904
a 56 86 126
a 86 56 126
a 56 89 827
a 89 56 827
a 56 90 118
a 90 56 118
a 56 91 206
a 91 56 206
a 56 92 643
a 92 56 643
a 56 95 171
a 95 56 171
a 56 96 187
a 96 56 187
a 56 98 560
a 98 56 560
a 56 100 157
a 100 56 157
a 57 58 928
a 58 57 928
a 57 60 675
a 60 57 675
a 57 61 313
a 61 57 313
a 57 63 347
a 63 57 347
a 57 70 902
a 70 57 902
a 57 76 428
a 76 57 428
a 57 80 121
a 80 57 121
a 57 81 111
a 81 57 111
a 57 83 207
a 83 57 207
a 57 84 753
a 84 57 753
a 57 87 467
a 87 57 467
a 57 88 247
a 88 57 247
a 57 89 804
a 89 57 804
a 57 90 583
a 90 57 583
a 57 93 143
a 93 57 143
a 57 94 331
a 94 57 331
a 57 95 605
a 95 57 605
a 57 96 158
a 96 57 158
a 57 97 585
a 97 57 585
a 57 99 942
a 99 57 942
a 58 61 112
a 61 58 112
a 58 63 644
a 63 58 644
a 58 64 505
a 64 58 505
a 58 65 608
a 65 58 608
a 58 66 291
a 66 58 291
a 58 68 695
a 68 58 695
a 58 69 526
a 69 58 526
a 58 72 335
a 72 58 335
a 58 77 293
a 77 58 293
a 58 78 981
a 78 58 981
a 58 79 760
a 79 58 760
a 58 80 561
a 80 58 561
a 58 81 327
a 81 58 327
a 58 84 327
a 84 58 327
a 58 87 218
a 87 58 218
a 58 88 749
a 88 58 749
a 58 90 625
a 90 58 625
a 58 91 485
a 91 58 485
a 58 93 911
a 93 58 911
a 58 94 153
a 94 58 153
a 58 98 283
a 98 58 283
a 58 99 242
a 99 58 242
a 58 100 967
a 100 58 967
a 59 66 675
a 66 59 675
a 59 71 736
a 71 59 736
a 59 72 781
a 72 59 781
a 59 73 562
a 73 59 562
a 59 75 410
a 75 59 410
a 59 77 269
a 77 59 269
a 59 79 770
a 79 59 770
a 59 80 815
a 80 59 815
a 59 81 161
a 81 59 161
a 59 85 612
a 85 59 612
a 59 88 539
a 88 59 539
a 59 89 444
a 89 59 444
a 59 90 524
a 90 59 524
a 59 92 124
a 92 59 124
a 59 94 577
a 94 59 577
a 59 97 461
a 97 59 461
a 59 98 618
a 98 59 618
a 59 100 306
a 100 59 306
a 60 67 685
a 67 60 685
a 60 69 204
a 69 60 204
a 60 70 583
a 70 60 583
a 60 71 774
a 71 60 774
a 60 73 478
a 73 60 478
a 60 74 178
a 74 60 178
a 60 78 169
a 78 60 169
a 60 79 195
a 79 60 195
a 60 81 889
a 81 60 889
a 60 82 947
a 82 60 947
a 60 83 611
a 83 60 611
a 60 84 254
a 84 60 254
a 60 86 764
a 86 60 764
a 60 87 195
a 87 60 195
a 60 89 125
a 89 60 125
a 60 90 269
a 90 60 269
a 60 91 727
a 91 60 727
a 60 93 232
a 93 60 232
a 60 98 359
a 98 60 359
a 61 62 479
a 62 61 479
a 61 69 451
a 69 61 451
a 61 75 428
a 75 61 428
a 61 76 370
a 76 61 370
a 61 77 211
a 77 61 211
a 61 79 232
a 79 61 232
a 61 81 713
a 81 61 713
a 61 82 149
a 82 61 149
a 61 86 675
a 86 61 675
a 61 89 419
a 89 61 419
a 61 91 553
a 91 61 553
a 61 95 473
a 95 61 473
a 61 96 836
a 96 61 836
a 61 98 610
a 98 61 610
a 61 100 917
a 100 61 917
a 62 63 116
a 63 62 116
a 62 65 879
a 65 62 879
a 62 66 639
a 66 62 639
a 62 71 804
a 71 62 804
a 62 73 429
a 73 62 429
a 62 75 348
a 75 62 348
a 62 76 110
a 76 62 110
a 62 80 263
a 80 62 263
a 62 82 859
a 82 62 859
a 62 83 596
a 83 62 596
a 62 84 698
a 84 62 698
a 62 88 159
a 88 62 159
a 62 91 437
a 91 62 437
a 62 94 812
a 94 62 812
a 62 95 525
a 95 62 525
a 63 66 588
a 66 63 588
a 63 68 161
a 68 63 161
a 63 70 178
a 70 63 178
a 63 77 652
a 77 63 652
a 63 78 574
a 78 63 574
a 63 79 627
a 79 63 627
a 63 81 967
a 81 63 967
a 63 82 464
a 82 63 464
a 63 84 922
a 84 63 922
a 63 87 569
a 87 63 569
a 63 89 751
a 89 63 751
a 63 90 865
a 90 63 865
a 63 93 414
a 93 63 414
a 63 97 674
a 97 63 674
a 63 98 695
a 98 63 695
a 64 66 351
a 66 64 351
a 64 70 618
a 70 64 618
a 64 72 676
a 72 64 676
a 64 73 193
a 73 64 193
a 64 74 175
a 74 64 175
a 64 76 280
a 76 64 280
a 64 82 365
a 82 64 365
a 64 85 583
a 85 64 583
a 64 86 301
a 86 64 301
a 64 88 965
a 88 64 965
a 64 89 853
a 89 64 853
a 64 91 666
a 91 64 666
a 64 93 669
a 93 64 669
a 64 96 184
a 96 64 184
a 64 98 852
a 98 64 852
a 64 99 646
a 99 64 646
a 64 100 687
a 100 64 687
a 65 69 847
a 69 65 847
a 65 76 876
a 76 65 876
a 65 77 719
a 77 65 719
a 65 79 348
a 79 65 348
a 65 80 961
a 80 65 961
a 65 82 901
a 82 65 901
a 65 84 500
a 84 65 500
a 65 85 326
a 85 65 326
a 65 88 595
a 88 65 595
a 65 90 973
a 90 65 973
a 65 93 153
a 93 65 153
a 65 96 112
a 96 65 112
a 65 98 896
a 98 65 896
a 65 99 717
a 99 65 717
a 65 100 430
a 100 65 430
a 66 67 820
a 67 66 820
a 66 68 789
a 68 66 789
a 66 70 624
a 70 66 624
a 66 73 966
a 73 66 966
a 66 75 488
a 75 66 488
a 66 80 981
a 80 66 981
a 66 82 163
a 82 66 163
a 66 85 959
a 85 66 959
a 66 88 794
a 88 66 794
a 66 90 943
a 90 66 943
a 66 91 311
a 91 66 311
a 66 93 769
a 93 66 769
a 66 94 592
a 94 66 592
a 66 96 672
a 96 66 672
a 66 97 827
a 97 66 827
a 67 69 661
a 69 67 661
a 67 70 571
a 70 67 571
a 67 71 565
a 71 67 565
a 67 73 890
a 73 67 890
a 67 78 997
a 78 67 997
a 67 81 940
a 81 67 940
a 67 84 802
a 84 67 802
a 67 85 676
a 85 67 676
a 67 86 432
a 86 67 432
a 67 87 381
a 87 67 381
a 67 88 664
a 88 67 664
a 67 93 686
a 93 67 686
a 67 94 793
a 94 67 793
a 67 95 342
a 95 67 342
a 67 96 323
a 96 67 323
a 67 97 252
a 97 67 252
a 67 99 651
a 99 67 651
a 68 71 538
a 71 68 538
a 68 72 815
a 72 68 815
a 68 73 215
a 73 68 215
a 68 75 249
a 75 68 249
a 68 76 563
a 76 68 563
a 68 77 284
a 77 68 284
a 68 79 327
a 79 68 327
a 68 80 139
a 80 68 139
a 68 81 604
a 81 68 604
a 68 87 549
a 87 68 549
a 68 88 287
a 88 68 287
a 68 90 120
a 90 68 120
a 68 91 426
a 91 68 426
a 68 93 273
a 93 68 273
a 68 98 806
a 98 68 806
a 69 85 537
a 85 69 537
a 69 87 608
a 87 69 608
a 69 89 805
a 89 69 805
a 69 90 493
a 90 69 493
a 69 92 374
a 92 69 374
a 69 93 182
a 93 69 182
a 69 94 922
a 94 69 922
a 69 95 585
a 95 69 585
a 69 96 358
a 96 69 358
a 69 98 256
a 98 69 256
a 69 99 186
a 99 69 186
a 70 71 257
a 71 70 257
a 70 74 147
a 74 70 147
a 70 77 799
a 77 70 799
a 70 81 826
a 81 70 826
a 70 84 506
a 84 70 506
a 70 87 998
a 87 70 998
a 70 88 873
a 88 70 873
a 70 91 333
a 91 70 333
a 70 92 975
a 92 70 975
a 70 93 971
a 93 70 971
a 70 94 609
a 94 70 609
a 70 95 716
a 95 70 716
a 70 97 577
a 97 70 577
a 70 98 998
a 98 70 998
a 70 99 692
a 99 70 692
a 71 72 981
a 72 71 981
a 71 76 129
a 76 71 129
a 71 80 489
a 80 71 489
a 71 82 923
a 82 71 923
a 71 83 919
a 83 71 919
a 71 85 739
a 85 71 739
a 71 86 440
a 86 71 440
a 71 87 539
a 87 71 539
a 71 88 871
a 88 71 871
a 71 89 676
a 89 71 676
a 71 90 899
a 90 71 899
a 71 93 359
a 93 71 359
a 71 94 541
a 94 71 541
a 71 95 888
a 95 71 888
a 71 96 570
a 96 71 570
a 72 73 908
a 73 72 908
a 72 78 831
a 78 72 831
a 72 84 676
a 84 72 676
a 72 85 848
a 85 72 848
a 72 87 522
a 87 72 522
a 72 94 411
a 94 72 411
a 72 99 936
a 99 72 936
a 73 78 234
a 78 73 234
a 73 80 800
a 80 73 800
a 73 81 710
a 81 73 710
a 73 82 698
a 82 73 698
a 73 84 749
a 84 73 749
a 73 85 504
a 85 73 504
a 73 87 559
a 87 73 559
a 73 88 309
a 88 73 309
a 73 93 445
a 93 73 445
a 73 94 189
a 94 73 189
a 73 95 287
a 95 73 287
a 73 97 550
a 97 73 550
a 73 100 361
a 100 73 361
a 74 75 258
a 75 74 258
a 74 76 652
a 76 74 652
a 74 80 345
a 80 74 345
a 74 83 471
a 83 74 471
a 74 84 322
a 84 74 322
a 74 85 183
a 85 74 183
a 74 86 438
a 86 74 438
a 74 90 380
a 90 74 380
a 74 91 836
a 91 74 836
a 74 93 448
a 93 74 448
a 74 96 285
a 96 74 285
a 74 97 270
a 97 74 270
a 74 99 498
a 99 74 498
a 74 100 605
a 100 74 605
a 75 76 596
a 76 75 596
a 75 77 311
a 77 75 311
a 75 78 369
a 78 75 369
a 75 81 981
a 81 75 981
a 75 84 155
a 84 75 155
a 75 86 488
a 86 75 488
a 75 87 166
a 87 75 166
a 75 89 311
a 89 75 311
a 75 92 386
a 92 75 386
a 75 95 642
a 95 75 642
a 75 96 560
a 96 75 560
a 75 98 694
a 98 75 694
a 76 78 576
a 78 76 576
a 76 79 303
a 79 76 303
a 76 80 345
a 80 76 345
a 76 83 839
a 83 76 839
a 76 87 583
a 87 76 583
a 76 88 487
a 88 76 487
a 76 90 197
a 90 76 197
a 76 91 885
a 91 76 885
a 76 92 621
a 92 76 621
a 76 94 184
a 94 76 184
a 76 96 316
a 96 76 316
a 76 97 734
a 97 76 734
a 76 98 276
a 98 76 276
a 76 100 752
a 100 76 752
a 77 79 350
a 79 77 350
a 77 85 770
a 85 77 770
a 77 90 608
a 90 77 608
a 77 91 354
a 91 77 354
a 77 94 326
a 94 77 326
a 77 95 181
a 95 77 181
a 77 96 521
a 96 77 521
a 77 100 681
a 100 77 681
a 78 79 443
a 79 78 443
a 78 81 907
a 81 78 907
a 78 82 119
a 82 78 119
a 78 86 366
a 86 78 366
a 78 87 466
a 87 78 466
a 78 88 735
a 88 78 735
a 78 89 830
a 89 78 830
a 78 90 726
a 90 78 726
a 78 93 152
a 93 78 152
a 78 96 536
a 96 78 536
a 78 97 680
a 97 78 680
a 78 99 648
a 99 78 648
a 78 100 539
a 100 78 539
a 79 84 431
a 84 79 431
a 79 86 877
a 86 79 877
a 79 87 850
a 87 79 850
a 79 88 118
a 88 79 118
a 79 90 952
a 90 79 952
a 79 91 701
a 91 79 701
a 79 92 980
a 92 79 980
a 79 95 881
a 95 79 881
a 79 97 338
a 97 79 338
a 79 98 668
a 98 79 668
a 79 100 113
a 100 79 113
a 80 88 137
a 88 80 137
a 80 90 637
a 90 80 637
a 80 91 938
a 91 80 938
a 80 92 834
a 92 80 834
a 80 97 648
a 97 80 648
a 81 82 903
a 82 81 903
a 81 85 194
a 85 81 194
a 81 86 604
a 86 81 604
a 81 87 129
a 87 81 129
a 81 88 104
a 88 81 104
a 81 89 107
a 89 81 107
a 81 91 143
a 91 81 143
a 81 93 995
a 93 81 995
a 81 95 337
a 95 81 337
a 81 96 320
a 96 81 320
a 81 97 761
a 97 81 761
a 81 99 359
a 99 81 359
a 81 100 750
a 100 81 750
a 82 84 570
a 84 82 570
a 82 85 910
a 85 82 910
a 82 86 168
a 86 82 168
a 82 89 974
a 89 82 974
a 82 91 974
a 91 82 974
a 82 92 939
a 92 82 939
a 82 94 344
a 94 82 344
a 82 95 836
a 95 82 836
a 82 97 950
a 97 82 950
a 82 99 818
a 99 82 818
a 83 84 670
a 84 83 670
a 83 85 162
a 85 83 162
a 83 88 676
a 88 83 676
a 83 91 808
a 91 83 808
a 83 92 522
a 92 83 522
a 83 95 703
a 95 83 703
a 83 97 377
a 97 83 377
a 83 99 418
a 99 83 418
a 84 86 167
a 86 84 167
a 84 89 670
a 89 84 670
a 84 90 834
a 90 84 834
a 84 97 635
a 97 84 635
a 84 98 718
a 98 84 718
a 84 100 262
a 100 84 262
a 85 86 499
a 86 85 499
a 85 87 623
a 87 85 623
a 85 88 654
a 88 85 654
a 85 89 536
a 89 85 536
a 85 90 760
a 90 85 760
a 85 96 780
a 96 85 780
a 85 99 740
a 99 85 740
a 86 89 690
a 89 86 690
a 86 90 637
a 90 86 637
a 86 91 937
a 91 86 937
a 86 93 554
a 93 86 554
a 86 97 439
a 97 86 439
a 86 99 604
a 99 86 604
a 87 89 632
a 89 87 632
a 87 90 307
a 90 87 307
a 87 92 452
a 92 87 452
a 87 94 907
a 94 87 907
a 87 96 680
a 96 87 680
a 87 99 812
a 99 87 812
a 88 89 889
a 89 88 889
a 88 90 102
a 90 88 102
a 88 91 983
a 91 88 983
a 88 93 534
a 93 88 534
a 88 95 114
a 95 88 114
a 88 99 109
a 99 88 109
a 88 100 277
a 100 88 277
a 89 90 264
a 90 89 264
a 89 91 998
a 91 89 998
a 89 92 472
a 92 89 472
a 89 97 409
a 97 89 409
a 89 98 378
a 98 89 378
a 89 99 390
a 99 89 390
a 89 100 143
a 100 89 143
a 90 92 951
a 92 90 951
a 90 93 686
a 93 90 686
a 90 99 918
a 99 90 918
a 91 92 758
a 92 91 758
a 91 94 529
a 94 91 529
a 91 97 559
a 97 91 559
a 91 98 615
a 98 91 615
a 91 99 623
a 99 91 623
a 92 93 755
a 93 92 755
a 92 94 114
a 94 92 114
a 92 96 242
a 96 92 242
a 92 100 500
a 100 92 500
a 93 97 777
a 97 93 777
a 94 96 826
a 96 94 826
a 94 97 620
a 97 94 620
a 94 98 105
a 98 94 105
a 94 99 584
a 99 94 584
a 95 97 258
a 97 95 258
a 95 99 196
a 99 95 196
a 95 100 819
a 100 95 819
a 96 98 570
a 98 96 570
a 96 100 570
a 100 96 570
a 98 99 938
a 99 98 938
a 98 100 915
a 100 98 915
a 99 100 686
a 100 99 686
