p sp 100 5500
a 65 42 544
a 42 66 831
a 66 42 831
a 42 68 484
a 68 42 484
a 42 71 257
a 71 42 257
a 42 72 436
a 72 42 436
a 42 73 741
a 73 42 741
a 42 74 660
a 74 42 660
a 42 75 826
a 75 42 826
a 42 78 526
a 78 42 526
a 42 81 391
a 81 42 391
a 42 83 718
a 83 42 718
a 42 84 383
a 84 42 383
a 42 85 507
a 85 42 507
a 42 88 204
a 88 42 204
a 42 89 358
a 89 42 358
a 42 91 794
a 91 42 794
a 42 92 689
a 92 42 689
a 42 93 774
a 93 42 774
a 42 96 204
a 96 42 204
a 42 97 490
a 97 42 490
a 42 98 554
a 98 42 554
a 42 99 637
a 99 42 637
a 43 44 865
a 44 43 865
a 43 45 931
a 45 43 931
a 43 46 223
a 46 43 223
a 43 47 714
a 47 43 714
a 43 48 210
a 48 43 210
a 43 49 260
a 49 43 260
a 43 57 508
a 57 43 508
a 43 58 715
a 58 43 715
a 43 60 143
a 60 43 143
a 43 61 888
a 61 43 888
a 43 62 563
a 62 43 563
a 43 63 850
a 63 43 850
a 43 64 460
a 64 43 460
a 43 66 639
a 66 43 639
a 43 68 123
a 68 43 123
a 43 70 608
a 70 43 608
a 43 72 510
a 72 43 510
a 43 74 173
a 74 43 173
a 43 75 404
a 75 43 404
a 43 77 522
a 77 43 522
a 43 78 252
a 78 43 252
a 43 80 159
a 80 43 159
a 43 81 898
a 81 43 898
a 43 85 599
a 85 43 599
a 43 87 806
a 87 43 806
a 43 88 876
a 88 43 876
a 43 91 937
a 91 43 937
a 43 92 564
a 92 43 564
a 43 95 906
a 95 43 906
a 43 97 477
a 97 43 477
a 43 99 585
a 99 43 585
a 43 100 928
a 100 43 928
a 44 45 692
a 45 44 692
a 44 46 329
a 46 44 329
a 44 48 334
a 48 44 334
a 44 49 635
a 49 44 635
a 44 50 280
a 50 44 280
a 44 51 844
a 51 44 844
a 44 52 977
a 52 44 977
a 44 54 282
a 54 44 282
a 44 56 656
a 56 44 656
a 44 57 794
a 57 44 794
a 44 58 723
a 58 44 723
a 44 59 437
a 59 44 437
a 44 60 550
a 60 44 550
a 44 61 132
a 61 44 132
a 44 62 267
a 62 44 267
a 44 66 517
a 66 44 517
a 44 67 317
a 67 44 317
a 44 68 316
a 68 44 316
a 44 69 227
a 69 44 227
a 44 70 906
a 70 44 906
a 44 72 321
a 72 44 321
a 44 73 224
a 73 44 224
a 44 74 610
a 74 44 610
a 44 78 477
a 78 44 477
a 44 79 327
a 79 44 327
a 44 80 776
a 80 44 776
a 44 82 699
a 82 44 699
a 44 83 611
a 83 44 611
a 44 84 799
a 84 44 799
a 44 86 438
a 86 44 438
a 44 87 537
a 87 44 537
a 44 88 361
a 88 44 361
a 44 93 212
a 93 44 212
a 44 94 168
a 94 44 168
a 44 96 602
a 96 44 602
a 44 97 133
a 97 44 133
a 44 98 607
a 98 44 607
a 44 99 458
a 99 44 458
a 45 47 714
a 47 45 714
a 45 49 108
a 49 45 108
a 45 53 569
a 53 45 569
a 45 55 429
a 55 45 429
a 45 56 562
a 56 45 562
a 45 58 467
a 58 45 467
a 45 61 596
a 61 45 596
a 45 62 346
a 62 45 346
a 45 63 755
a 63 45 755
a 45 64 544
a 64 45 544
a 45 65 547
a 65 45 547
a 45 66 110
a 66 45 110
a 45 67 992
a 67 45 992
a 45 68 988
a 68 45 988
a 45 69 698
a 69 45 698
a 45 71 291
a 71 45 291
a 45 73 400
a 73 45 400
a 45 78 631
a 78 45 631
a 45 79 625
a 79 45 625
a 45 84 936
a 84 45 936
a 45 87 174
a 87 45 174
a 45 88 648
a 88 45 648
a 45 91 970
a 91 45 970
a 45 92 696
a 92 45 696
a 45 94 381
a 94 45 381
a 45 97 252
a 97 45 252
a 45 100 650
a 100 45 650
a 46 48 915
a 48 46 915
a 46 50 559
a 50 46 559
a 46 51 857
a 51 46 857
a 46 52 379
a 52 46 379
a 46 54 686
a 54 46 686
a 46 55 270
a 55 46 270
a 46 57 515
a 57 46 515
a 46 58 618
a 58 46 618
a 46 59 784
a 59 46 784
a 46 61 340
a 61 46 340
a 46 62 496
a 62 46 496
a 46 73 227
a 73 46 227
a 46 76 607
a 76 46 607
a 46 77 436
a 77 46 436
a 46 79 577
a 79 46 577
a 46 81 350
a 81 46 350
a 46 82 970
a 82 46 970
a 46 83 562
a 83 46 562
a 46 87 696
a 87 46 696
a 46 88 296
a 88 46 296
a 46 89 766
a 89 46 766
a 46 91 661
a 91 46 661
a 46 92 600
a 92 46 600
a 46 93 964
a 93 46 964
a 46 95 837
a 95 46 837
a 46 96 103
a 96 46 103
a 46 98 502
a 98 46 502
a 46 99 161
a 99 46 161
a 46 100 793
a 100 46 793
a 47 48 197
a 48 47 197
a 47 50 199
a 50 47 199
a 47 51 234
a 51 47 234
a 47 53 877
a 53 47 877
a 47 56 502
a 56 47 502
a 47 57 777
a 57 47 777
a 47 58 612
a 58 47 612
a 47 60 526
a 60 47 526
a 47 63 469
a 63 47 469
a 47 69 390
a 69 47 390
a 47 71 232
a 71 47 232
a 47 72 431
a 72 47 431
a 47 73 644
a 73 47 644
a 47 80 712
a 80 47 712
a 47 81 175
a 81 47 175
a 47 82 431
a 82 47 431
a 47 83 746
a 83 47 746
a 47 89 199
a 89 47 199
a 47 90 990
a 90 47 990
a 47 91 770
a 91 47 770
a 47 92 111
a 92 47 111
a 47 93 401
a 93 47 401
a 47 94 636
a 94 47 636
a 47 95 668
a 95 47 668
a 47 96 597
a 96 47 597
a 47 97 249
a 97 47 249
a 47 99 876
a 99 47 876
a 47 100 738
a 100 47 738
a 48 51 887
a 51 48 887
a 48 53 897
a 53 48 897
a 48 55 569
a 55 48 569
a 48 56 534
a 56 48 534
a 48 59 505
a 59 48 505
a 48 61 928
a 61 48 928
a 48 62 572
a 62 48 572
a 48 63 320
a 63 48 320
a 48 64 750
a 64 48 750
a 48 65 694
a 65 48 694
a 48 66 742
a 66 48 742
a 48 69 274
a 69 48 274
a 48 71 313
a 71 48 313
a 48 72 231
a 72 48 231
a 48 73 614
a 73 48 614
a 48 74 468
a 74 48 468
a 48 75 677
a 75 48 677
a 48 76 873
a 76 48 873
a 48 78 392
a 78 48 392
a 48 79 999
a 79 48 999
a 48 80 161
a 80 48 161
a 48 81 575
a 81 48 575
a 48 82 783
a 82 48 783
a 48 84 782
a 84 48 782
a 48 85 467
a 85 48 467
a 48 86 671
a 86 48 671
a 48 88 380
a 88 48 380
a 48 91 608
a 91 48 608
a 48 92 986
a 92 48 986
a 48 94 500
a 94 48 500
a 48 95 480
a 95 48 480
a 48 97 702
a 97 48 702
a 48 98 699
a 98 48 699
a 48 99 120
a 99 48 120
a 48 100 426
a 100 48 426
a 49 50 430
a 50 49 430
a 49 52 147
a 52 49 147
a 49 53 869
a 53 49 869
a 49 54 963
a 54 49 963
a 49 55 630
a 55 49 630
a 49 58 785
a 58 49 785
a 49 60 487
a 60 49 487
a 49 61 314
a 61 49 314
a 49 62 976
a 62 49 976
a 49 64 552
a 64 49 552
a 49 65 800
a 65 49 800
a 49 66 540
a 66 49 540
a 49 67 678
a 67 49 678
a 49 68 384
a 68 49 384
a 49 72 714
a 72 49 714
a 49 73 811
a 73 49 811
a 49 75 288
a 75 49 288
a 49 76 686
a 76 49 686
a 49 77 678
a 77 49 678
a 49 78 834
a 78 49 834
a 49 80 880
a 80 49 880
a 49 82 925
a 82 49 925
a 49 83 486
a 83 49 486
a 49 84 229
a 84 49 229
a 49 85 388
a 85 49 388
a 49 88 943
a 88 49 943
a 49 91 714
a 91 49 714
a 49 92 885
a 92 49 885
a 49 93 897
a 93 49 897
a 49 94 887
a 94 49 887
a 49 98 248
a 98 49 248
a 49 99 160
a 99 49 160
a 49 100 536
a 100 49 536
a 50 51 172
a 51 50 172
a 50 54 662
a 54 50 662
a 50 55 273
a 55 50 273
a 50 56 386
a 56 50 386
a 50 59 993
a 59 50 993
a 50 61 620
a 61 50 620
a 50 62 907
a 62 50 907
a 50 63 549
a 63 50 549
a 50 65 369
a 65 50 369
a 50 67 632
a 67 50 632
a 50 68 266
a 68 50 266
a 50 69 472
a 69 50 472
a 50 70 736
a 70 50 736
a 50 71 449
a 71 50 449
a 50 72 667
a 72 50 667
a 50 73 238
a 73 50 238
a 50 74 101
a 74 50 101
a 50 76 192
a 76 50 192
a 50 78 913
a 78 50 913
a 50 80 837
a 80 50 837
a 50 81 474
a 81 50 474
a 50 82 866
a 82 50 866
a 50 87 607
a 87 50 607
a 50 88 771
a 88 50 771
a 50 89 383
a 89 50 383
a 50 90 399
a 90 50 399
a 50 91 299
a 91 50 299
a 50 97 137
a 97 50 137
a 50 98 280
a 98 50 280
a 50 100 921
a 100 50 921
a 51 52 785
a 52 51 785
a 51 53 248
a 53 51 248
a 51 55 619
a 55 51 619
a 51 56 585
a 56 51 585
a 51 57 635
a 57 51 635
a 51 58 921
a 58 51 921
a 51 59 712
a 59 51 712
a 51 62 550
a 62 51 550
a 51 63 380
a 63 51 380
a 51 66 816
a 66 51 816
a 51 67 825
a 67 51 825
a 51 70 824
a 70 51 824
a 51 73 1000
a 73 51 1000
a 51 74 334
a 74 51 334
a 51 75 379
a 75 51 379
a 51 78 172
a 78 51 172
a 51 79 642
a 79 51 642
a 51 82 616
a 82 51 616
a 51 83 104
a 83 51 104
a 51 85 147
a 85 51 147
a 51 86 522
a 86 51 522
a 51 88 736
a 88 51 736
a 51 89 229
a 89 51 229
a 51 90 902
a 90 51 902
a 51 91 827
a 91 51 827
a 51 93 478
a 93 51 478
a 51 94 217
a 94 51 217
a 51 98 272
a 98 51 272
a 51 99 660
a 99 51 660
a 51 100 435
a 100 51 435
a 52 53 254
a 53 52 254
a 52 54 364
a 54 52 364
a 52 57 447
a 57 52 447
a 52 60 558
a 60 52 558
a 52 61 158
a 61 52 158
a 52 63 454
a 63 52 454
a 52 65 141
a 65 52 141
a 52 67 158
a 67 52 158
a 52 68 897
a 68 52 897
a 52 69 390
a 69 52 390
a 52 71 592
a 71 52 592
a 52 73 315
a 73 52 315
a 52 74 789
a 74 52 789
a 52 76 822
a 76 52 822
a 52 77 669
a 77 52 669
a 52 79 483
a 79 52 483
a 52 81 698
a 81 52 698
a 52 82 951
a 82 52 951
a 52 85 220
a 85 52 220
a 52 87 242
a 87 52 242
a 52 88 270
a 88 52 270
a 52 90 188
a 90 52 188
a 52 91 431
a 91 52 431
a 52 92 313
a 92 52 313
a 52 93 283
a 93 52 283
a 52 94 622
a 94 52 622
a 52 96 594
a 96 52 594
a 52 98 542
a 98 52 542
a 52 100 342
a 100 52 342
a 53 55 483
a 55 53 483
a 53 56 180
a 56 53 180
a 53 58 963
a 58 53 963
a 53 60 328
a 60 53 328
a 53 62 115
a 62 53 115
a 53 64 268
a 64 53 268
a 53 65 992
a 65 53 992
a 53 66 422
a 66 53 422
a 53 69 631
a 69 53 631
a 53 70 356
a 70 53 356
a 53 72 586
a 72 53 586
a 53 76 835
a 76 53 835
a 53 77 727
a 77 53 727
a 53 79 829
a 79 53 829
a 53 80 553
a 80 53 553
a 53 82 521
a 82 53 521
a 53 84 556
a 84 53 556
a 53 88 640
a 88 53 640
a 53 89 274
a 89 53 274
a 53 90 187
a 90 53 187
a 53 91 928
a 91 53 928
a 53 92 506
a 92 53 506
a 53 93 970
a 93 53 970
a 53 94 500
a 94 53 500
a 53 96 919
a 96 53 919
a 53 99 742
a 99 53 742
a 54 55 744
a 55 54 744
a 54 56 541
a 56 54 541
a 54 59 583
a 59 54 583
a 54 60 895
a 60 54 895
a 54 61 204
a 61 54 204
a 54 64 718
a 64 54 718
a 54 65 794
a 65 54 794
a 54 66 109
a 66 54 109
a 54 67 822
a 67 54 822
a 54 69 101
a 69 54 101
a 54 71 877
a 71 54 877
a 54 76 904
a 76 54 904
a 54 77 650
a 77 54 650
a 54 79 341
a 79 54 341
a 54 80 275
a 80 54 275
a 54 81 175
a 81 54 175
a 54 82 774
a 82 54 774
a 54 83 231
a 83 54 231
a 54 85 303
a 85 54 303
a 54 86 631
a 86 54 631
a 54 88 819
a 88 54 819
a 54 90 295
a 90 54 295
a 54 93 755
a 93 54 755
a 54 94 390
a 94 54 390
a 54 98 654
a 98 54 654
a 54 100 756
a 100 54 756
a 55 56 713
a 56 55 713
a 55 58 190
a 58 55 190
a 55 60 531
a 60 55 531
a 55 61 853
a 61 55 853
a 55 63 502
a 63 55 502
a 55 65 553
a 65 55 553
a 55 66 840
a 66 55 840
a 55 69 971
a 69 55 971
a 55 71 601
a 71 55 601
a 55 72 290
a 72 55 290
a 55 73 433
a 73 55 433
a 55 74 556
a 74 55 556
a 55 75 783
a 75 55 783
a 55 76 981
a 76 55 981
a 55 77 784
a 77 55 784
a 55 78 515
a 78 55 515
a 55 79 821
a 79 55 821
a 55 82 466
a 82 55 466
a 55 84 926
a 84 55 926
a 55 85 341
a 85 55 341
a 55 86 417
a 86 55 417
a 55 87 490
a 87 55 490
a 55 88 431
a 88 55 431
a 55 89 761
a 89 55 761
a 55 91 789
a 91 55 789
a 55 95 164
a 95 55 164
a 55 96 123
a 96 55 123
a 55 98 219
a 98 55 219
a 55 99 627
a 99 55 627
a 55 100 802
a 100 55 802
a 56 58 966
a 58 56 966
a 56 59 412
a 59 56 412
a 56 61 550
a 61 56 550
a 56 63 876
a 63 56 876
a 56 65 275
a 65 56 275
a 56 67 357
a 67 56 357
a 56 68 968
a 68 56 968
a 56 72 469
a 72 56 469
a 56 74 617
a 74 56 617
a 56 75 617
a 75 56 617
a 56 76 721
a 76 56 721
a 56 77 916
a 77 56 916
a 56 78 534
a 78 56 534
a 56 81 533
a 81 56 533
a 56 84 333
a 84 56 333
a 56 85 601
a 85 56 601
a 56 86 243
a 86 56 243
a 56 87 989
a 87 56 989
a 56 90 588
a 90 56 588
a 56 91 573
a 91 56 573
a 56 92 277
a 92 56 277
a 56 94 539
a 94 56 539
a 56 100 536
a 100 56 536
a 57 62 692
a 62 57 692
a 57 63 358
a 63 57 358
a 57 64 774
a 64 57 774
a 57 66 755
a 66 57 755
a 57 68 259
a 68 57 259
a 57 71 746
a 71 57 746
a 57 72 759
a 72 57 759
a 57 73 907
a 73 57 907
a 57 74 943
a 74 57 943
a 57 75 507
a 75 57 507
a 57 76 306
a 76 57 306
a 57 78 810
a 78 57 810
a 57 80 337
a 80 57 337
a 57 81 876
a 81 57 876
a 57 82 655
a 82 57 655
a 57 83 460
a 83 57 460
a 57 86 270
a 86 57 270
a 57 88 427
a 88 57 427
a 57 89 644
a 89 57 644
a 57 90 753
a 90 57 753
a 57 92 289
a 92 57 289
a 57 94 613
a 94 57 613
a 57 95 504
a 95 57 504
a 57 96 393
a 96 57 393
a 57 98 215
a 98 57 215
a 57 99 169
a 99 57 169
a 57 100 172
a 100 57 172
a 58 59 512
a 59 58 512
a 58 60 800
a 60 58 800
a 58 62 910
a 62 58 910
a 58 64 685
a 64 58 685
a 58 66 670
a 66 58 670
a 58 67 468
a 67 58 468
a 58 70 584
a 70 58 584
a 58 71 244
a 71 58 244
a 58 72 780
a 72 58 780
a 58 76 759
a 76 58 759
a 58 77 784
a 77 58 784
a 58 78 519
a 78 58 519
a 58 79 705
a 79 58 705
a 58 80 177
a 80 58 177
a 58 84 996
a 84 58 996
a 58 85 580
a 85 58 580
a 58 86 239
a 86 58 239
a 58 90 197
a 90 58 197
a 58 91 395
a 91 58 395
a 58 93 240
a 93 58 240
a 58 95 682
a 95 58 682
a 58 96 887
a 96 58 887
a 58 97 566
a 97 58 566
a 59 60 295
a 60 59 295
a 59 61 962
a 61 59 962
a 59 63 836
a 63 59 836
a 59 64 329
a 64 59 329
a 59 65 379
a 65 59 379
a 59 67 317
a 67 59 317
a 59 68 630
a 68 59 630
a 59 72 260
a 72 59 260
a 59 73 937
a 73 59 937
a 59 74 934
a 74 59 934
a 59 76 432
a 76 59 432
a 59 77 317
a 77 59 317
a 59 78 503
a 78 59 503
a 59 81 482
a 81 59 482
a 59 82 937
a 82 59 937
a 59 85 332
a 85 59 332
a 59 86 181
a 86 59 181
a 59 87 784
a 87 59 784
a 59 91 744
a 91 59 744
a 59 95 457
a 95 59 457
a 59 97 442
a 97 59 442
a 59 98 241
a 98 59 241
a 59 99 803
a 99 59 803
a 60 62 551
a 62 60 551
a 60 63 663
a 63 60 663
a 60 64 954
a 64 60 954
a 60 65 836
a 65 60 836
a 60 67 781
a 67 60 781
a 60 70 110
a 70 60 110
a 60 72 304
a 72 60 304
a 60 76 491
a 76 60 491
a 60 79 535
a 79 60 535
a 60 80 767
a 80 60 767
a 60 81 598
a 81 60 598
a 60 85 708
a 85 60 708
a 60 87 227
a 87 60 227
a 60 94 366
a 94 60 366
a 60 96 439
a 96 60 439
a 60 97 632
a 97 60 632
a 60 98 762
a 98 60 762
a 60 99 390
a 99 60 390
a 60 100 366
a 100 60 366
a 61 64 298
a 64 61 298
a 61 66 422
a 66 61 422
a 61 67 440
a 67 61 440
a 61 68 727
a 68 61 727
a 61 72 896
a 72 61 896
a 61 74 124
a 74 61 124
a 61 75 550
a 75 61 550
a 61 76 733
a 76 61 733
a 61 77 867
a 77 61 867
a 61 79 929
a 79 61 929
a 61 82 468
a 82 61 468
a 61 83 226
a 83 61 226
a 61 84 680
a 84 61 680
a 61 85 665
a 85 61 665
a 61 89 108
a 89 61 108
a 61 90 404
a 90 61 404
a 61 91 891
a 91 61 891
a 61 92 974
a 92 61 974
a 61 93 465
a 93 61 465
a 61 94 935
a 94 61 935
a 61 95 416
a 95 61 416
a 61 96 930
a 96 61 930
a 61 97 566
a 97 61 566
a 61 98 776
a 98 61 776
a 62 63 817
a 63 62 817
a 62 64 178
a 64 62 178
a 62 65 684
a 65 62 684
a 62 67 754
a 67 62 754
a 62 68 169
a 68 62 169
a 62 69 953
a 69 62 953
a 62 70 402
a 70 62 402
a 62 73 629
a 73 62 629
a 62 74 969
a 74 62 969
a 62 75 728
a 75 62 728
a 62 77 410
a 77 62 410
a 62 78 391
a 78 62 391
a 62 80 133
a 80 62 133
a 62 81 761
a 81 62 761
a 62 82 955
a 82 62 955
a 62 83 213
a 83 62 213
a 62 86 741
a 86 62 741
a 62 87 794
a 87 62 794
a 62 90 838
a 90 62 838
a 62 91 690
a 91 62 690
a 62 93 157
a 93 62 157
a 62 94 722
a 94 62 722
a 62 95 718
a 95 62 718
a 62 97 220
a 97 62 220
a 62 100 644
a 100 62 644
a 63 65 212
a 65 63 212
a 63 67 269
a 67 63 269
a 63 68 937
a 68 63 937
a 63 70 223
a 70 63 223
a 63 71 742
a 71 63 742
a 63 72 737
a 72 63 737
a 63 75 300
a 75 63 300
a 63 76 158
a 76 63 158
a 63 77 705
a 77 63 705
a 63 78 756
a 78 63 756
a 63 79 993
a 79 63 993
a 63 81 477
a 81 63 477
a 63 82 198
a 82 63 198
a 63 83 342
a 83 63 342
a 63 84 407
a 84 63 407
a 63 86 379
a 86 63 379
a 63 88 485
a 88 63 485
a 63 95 935
a 95 63 935
a 63 96 717
a 96 63 717
a 63 97 444
a 97 63 444
a 63 98 782
a 98 63 782
a 63 99 123
a 99 63 123
a 64 66 211
a 66 64 211
a 64 67 844
a 67 64 844
a 64 73 931
a 73 64 931
a 64 74 676
a 74 64 676
a 64 76 216
a 76 64 216
a 64 77 635
a 77 64 635
a 64 78 286
a 78 64 286
a 64 80 565
a 80 64 565
a 64 84 322
a 84 64 322
a 64 86 278
a 86 64 278
a 64 87 747
a 87 64 747
a 64 88 341
a 88 64 341
a 64 90 259
a 90 64 259
a 64 91 184
a 91 64 184
a 64 93 610
a 93 64 610
a 64 97 614
a 97 64 614
a 64 100 855
a 100 64 855
a 65 66 814
a 66 65 814
a 65 70 429
a 70 65 429
a 65 72 350
a 72 65 350
a 65 74 329
a 74 65 329
a 65 75 247
a 75 65 247
a 65 76 528
a 76 65 528
a 65 77 824
a 77 65 824
a 65 79 959
a 79 65 959
a 65 80 183
a 80 65 183
a 65 82 127
a 82 65 127
a 65 84 902
a 84 65 902
a 65 85 251
a 85 65 251
a 65 87 513
a 87 65 513
a 65 88 958
a 88 65 958
a 65 89 420
a 89 65 420
a 65 91 936
a 91 65 936
a 65 92 188
a 92 65 188
a 65 93 428
a 93 65 428
a 65 94 359
a 94 65 359
a 65 96 527
a 96 65 527
a 65 98 315
a 98 65 315
a 65 99 290
a 99 65 290
a 65 100 718
a 100 65 718
a 66 67 581
a 67 66 581
a 66 68 123
a 68 66 123
a 66 69 143
a 69 66 143
a 66 71 827
a 71 66 827
a 66 72 761
a 72 66 761
a 66 77 450
a 77 66 450
a 66 78 483
a 78 66 483
a 66 79 910
a 79 66 910
a 66 80 357
a 80 66 357
a 66 81 833
a 81 66 833
a 66 82 287
a 82 66 287
a 66 83 729
a 83 66 729
a 66 85 908
a 85 66 908
a 66 89 204
a 89 66 204
a 66 90 605
a 90 66 605
a 66 93 978
a 93 66 978
a 66 94 106
a 94 66 106
a 66 95 724
a 95 66 724
a 66 97 537
a 97 66 537
a 66 99 433
a 99 66 433
a 67 72 182
a 72 67 182
a 67 73 225
a 73 67 225
a 67 76 758
a 76 67 758
a 67 77 447
a 77 67 447
a 67 78 580
a 78 67 580
a 67 79 961
a 79 67 961
a 67 80 475
a 80 67 475
a 67 85 152
a 85 67 152
a 67 87 822
a 87 67 822
a 67 88 491
a 88 67 491
a 67 90 226
a 90 67 226
a 67 91 309
a 91 67 309
a 67 93 372
a 93 67 372
a 67 94 781
a 94 67 781
a 67 95 715
a 95 67 715
a 67 96 744
a 96 67 744
a 67 97 145
a 97 67 145
a 67 98 642
a 98 67 642
a 67 99 538
a 99 67 538
a 67 100 552
a 100 67 552
a 68 69 252
a 69 68 252
a 68 70 903
a 70 68 903
a 68 71 653
a 71 68 653
a 68 72 969
a 72 68 969
a 68 73 531
a 73 68 531
a 68 74 492
a 74 68 492
a 68 75 867
a 75 68 867
a 68 77 312
a 77 68 312
a 68 79 152
a 79 68 152
a 68 80 780
a 80 68 780
a 68 81 324
a 81 68 324
a 68 83 964
a 83 68 964
a 68 84 188
a 84 68 188
a 68 85 503
a 85 68 503
a 68 86 208
a 86 68 208
a 68 89 101
a 89 68 101
a 68 91 967
a 91 68 967
a 68 92 308
a 92 68 308
a 68 93 508
a 93 68 508
a 68 94 490
a 94 68 490
a 68 96 326
a 96 68 326
a 68 99 355
a 99 68 355
a 68 100 293
a 100 68 293
a 69 70 242
a 70 69 242
a 69 72 523
a 72 69 523
a 69 73 507
a 73 69 507
a 69 74 698
a 74 69 698
a 69 80 718
a 80 69 718
a 69 81 183
a 81 69 183
a 69 82 566
a 82 69 566
a 69 83 433
a 83 69 433
a 69 84 791
a 84 69 791
a 69 85 285
a 85 69 285
a 69 86 882
a 86 69 882
a 69 88 547
a 88 69 547
a 69 89 387
a 89 69 387
a 69 90 202
a 90 69 202
a 69 93 418
a 93 69 418
a 69 94 155
a 94 69 155
a 69 95 932
a 95 69 932
a 69 96 840
a 96 69 840
a 69 97 641
a 97 69 641
a 69 98 669
a 98 69 669
a 69 99 603
a 99 69 603
a 70 71 952
a 71 70 952
a 70 72 374
a 72 70 374
a 70 73 894
a 73 70 894
a 70 74 234
a 74 70 234
a 70 77 458
a 77 70 458
a 70 84 782
a 84 70 782
a 70 86 332
a 86 70 332
a 70 87 802
a 87 70 802
a 70 90 149
a 90 70 149
a 70 91 409
a 91 70 409
a 70 92 977
a 92 70 977
a 70 96 642
a 96 70 642
a 70 97 996
a 97 70 996
a 70 98 174
a 98 70 174
a 70 99 253
a 99 70 253
a 70 100 718
a 100 70 718
a 71 74 179
a 74 71 179
a 71 75 283
a 75 71 283
a 71 78 492
a 78 71 492
a 71 79 445
a 79 71 445
a 71 80 613
a 80 71 613
a 71 83 621
a 83 71 621
a 71 86 113
a 86 71 113
a 71 87 364
a 87 71 364
a 71 88 947
a 88 71 947
a 71 91 526
a 91 71 526
a 71 92 273
a 92 71 273
a 71 94 881
a 94 71 881
a 71 95 625
a 95 71 625
a 71 98 663
a 98 71 663
a 71 99 952
a 99 71 952
a 71 100 760
a 100 71 760
a 72 74 336
a 74 72 336
a 72 75 554
a 75 72 554
a 72 76 415
a 76 72 415
a 72 77 644
a 77 72 644
a 72 78 778
a 78 72 778
a 72 81 441
a 81 72 441
a 72 82 273
a 82 72 273
a 72 84 717
a 84 72 717
a 72 85 582
a 85 72 582
a 72 86 478
a 86 72 478
a 72 90 710
a 90 72 710
a 72 92 156
a 92 72 156
a 72 93 226
a 93 72 226
a 72 97 847
a 97 72 847
a 72 98 289
a 98 72 289
a 72 99 972
a 99 72 972
a 72 100 252
a 100 72 252
a 73 75 638
a 75 73 638
a 73 76 984
a 76 73 984
a 73 81 488
a 81 73 488
a 73 82 671
a 82 73 671
a 73 86 616
a 86 73 616
a 73 88 254
a 88 73 254
a 73 89 106
a 89 73 106
a 73 91 366
a 91 73 366
a 73 92 805
a 92 73 805
a 73 93 503
a 93 73 503
a 73 94 372
a 94 73 372
a 73 99 887
a 99 73 887
a 73 100 579
a 100 73 579
a 74 80 953
a 80 74 953
a 74 82 286
a 82 74 286
a 74 84 194
a 84 74 194
a 74 88 174
a 88 74 174
a 74 89 696
a 89 74 696
a 74 93 511
a 93 74 511
a 74 94 364
a 94 74 364
a 74 95 637
a 95 74 637
a 74 96 619
a 96 74 619
a 74 97 739
a 97 74 739
a 74 99 920
a 99 74 920
a 74 100 770
a 100 74 770
a 75 76 520
a 76 75 520
a 75 81 250
a 81 75 250
a 75 82 284
a 82 75 284
a 75 83 933
a 83 75 933
a 75 84 150
a 84 75 150
a 75 85 494
a 85 75 494
a 75 86 581
a 86 75 581
a 75 87 505
a 87 75 505
a 75 88 408
a 88 75 408
a 75 89 231
a 89 75 231
a 75 90 615
a 90 75 615
a 75 91 675
a 91 75 675
a 75 93 140
a 93 75 140
a 75 94 376
a 94 75 376
a 75 96 432
a 96 75 432
a 75 98 869
a 98 75 869
a 75 100 655
a 100 75 655
a 76 77 150
a 77 76 150
a 76 78 124
a 78 76 124
a 76 79 302
a 79 76 302
a 76 80 463
a 80 76 463
a 76 82 139
a 82 76 139
a 76 83 933
a 83 76 933
a 76 84 230
a 84 76 230
a 76 85 698
a 85 76 698
a 76 86 358
a 86 76 358
a 76 88 962
a 88 76 962
a 76 89 252
a 89 76 252
a 76 90 850
a 90 76 850
a 76 92 843
a 92 76 843
a 76 93 568
a 93 76 568
a 76 95 711
a 95 76 711
a 76 97 917
a 97 76 917
a 76 98 738
a 98 76 738
a 76 99 821
a 99 76 821
a 77 78 111
a 78 77 111
a 77 79 281
a 79 77 281
a 77 82 880
a 82 77 880
a 77 83 798
a 83 77 798
a 77 86 849
a 86 77 849
a 77 89 533
a 89 77 533
a 77 92 398
a 92 77 398
a 77 93 681
a 93 77 681
a 77 94 464
a 94 77 464
a 77 95 248
a 95 77 248
a 77 97 462
a 97 77 462
a 77 98 582
a 98 77 582
a 77 99 458
a 99 77 458
a 77 100 933
a 100 77 933
a 78 81 469
a 81 78 469
a 78 82 202
a 82 78 202
a 78 83 203
a 83 78 203
a 78 85 977
a 85 78 977
a 78 86 839
a 86 78 839
a 78 88 912
a 88 78 912
a 78 90 312
a 90 78 312
a 78 91 270
a 91 78 270
a 78 92 317
a 92 78 317
a 78 93 914
a 93 78 914
a 78 94 869
a 94 78 869
a 78 95 713
a 95 78 713
a 78 97 235
a 97 78 235
a 78 98 926
a 98 78 926
a 78 99 573
a 99 78 573
a 79 81 699
a 81 79 699
a 79 82 793
a 82 79 793
a 79 85 194
a 85 79 194
a 79 87 497
a 87 79 497
a 79 88 277
a 88 79 277
a 79 90 676
a 90 79 676
a 79 92 836
a 92 79 836
a 79 96 610
a 96 79 610
a 79 99 537
a 99 79 537
a 80 82 432
a 82 80 432
a 80 83 783
a 83 80 783
a 80 84 882
