p sp 100 7698
a 34 28 631
a 28 37 701
a 37 28 701
a 28 38 853
a 38 28 853
a 28 39 325
a 39 28 325
a 28 40 876
a 40 28 876
a 28 41 317
a 41 28 317
a 28 44 858
a 44 28 858
a 28 45 166
a 45 28 166
a 28 46 493
a 46 28 493
a 28 47 664
a 47 28 664
a 28 49 484
a 49 28 484
a 28 50 491
a 50 28 491
a 28 51 445
a 51 28 445
a 28 52 867
a 52 28 867
a 28 53 574
a 53 28 574
a 28 55 818
a 55 28 818
a 28 56 754
a 56 28 754
a 28 57 851
a 57 28 851
a 28 60 181
a 60 28 181
a 28 61 307
a 61 28 307
a 28 63 630
a 63 28 630
a 28 64 313
a 64 28 313
a 28 65 615
a 65 28 615
a 28 66 301
a 66 28 301
a 28 68 642
a 68 28 642
a 28 71 879
a 71 28 879
a 28 72 975
a 72 28 975
a 28 73 245
a 73 28 245
a 28 74 889
a 74 28 889
a 28 76 177
a 76 28 177
a 28 78 683
a 78 28 683
a 28 79 825
a 79 28 825
a 28 80 919
a 80 28 919
a 28 81 874
a 81 28 874
a 28 82 556
a 82 28 556
a 28 83 166
a 83 28 166
a 28 84 945
a 84 28 945
a 28 85 168
a 85 28 168
a 28 86 320
a 86 28 320
a 28 87 857
a 87 28 857
a 28 88 324
a 88 28 324
a 28 89 473
a 89 28 473
a 28 91 382
a 91 28 382
a 28 92 393
a 92 28 393
a 28 93 461
a 93 28 461
a 28 94 287
a 94 28 287
a 28 95 943
a 95 28 943
a 28 98 609
a 98 28 609
a 28 100 490
a 100 28 490
a 29 31 709
a 31 29 709
a 29 33 173
a 33 29 173
a 29 34 133
a 34 29 133
a 29 35 316
a 35 29 316
a 29 36 397
a 36 29 397
a 29 38 483
a 38 29 483
a 29 39 866
a 39 29 866
a 29 40 478
a 40 29 478
a 29 41 342
a 41 29 342
a 29 42 737
a 42 29 737
a 29 43 903
a 43 29 903
a 29 44 627
a 44 29 627
a 29 46 593
a 46 29 593
a 29 47 351
a 47 29 351
a 29 48 454
a 48 29 454
a 29 50 183
a 50 29 183
a 29 51 283
a 51 29 283
a 29 54 304
a 54 29 304
a 29 55 685
a 55 29 685
a 29 56 367
a 56 29 367
a 29 58 753
a 58 29 753
a 29 59 173
a 59 29 173
a 29 60 286
a 60 29 286
a 29 61 477
a 61 29 477
a 29 62 881
a 62 29 881
a 29 63 734
a 63 29 734
a 29 64 151
a 64 29 151
a 29 65 246
a 65 29 246
a 29 66 414
a 66 29 414
a 29 68 877
a 68 29 877
a 29 71 179
a 71 29 179
a 29 72 833
a 72 29 833
a 29 73 394
a 73 29 394
a 29 74 355
a 74 29 355
a 29 75 297
a 75 29 297
a 29 76 978
a 76 29 978
a 29 77 495
a 77 29 495
a 29 78 428
a 78 29 428
a 29 79 670
a 79 29 670
a 29 80 256
a 80 29 256
a 29 81 635
a 81 29 635
a 29 82 214
a 82 29 214
a 29 83 319
a 83 29 319
a 29 84 592
a 84 29 592
a 29 85 412
a 85 29 412
a 29 86 370
a 86 29 370
a 29 87 736
a 87 29 736
a 29 88 647
a 88 29 647
a 29 89 228
a 89 29 228
a 29 91 456
a 91 29 456
a 29 92 611
a 92 29 611
a 29 93 251
a 93 29 251
a 29 94 969
a 94 29 969
a 29 95 636
a 95 29 636
a 29 96 765
a 96 29 765
a 29 97 611
a 97 29 611
a 29 99 201
a 99 29 201
a 29 100 452
a 100 29 452
a 30 32 343
a 32 30 343
a 30 35 892
a 35 30 892
a 30 36 268
a 36 30 268
a 30 39 513
a 39 30 513
a 30 40 747
a 40 30 747
a 30 41 623
a 41 30 623
a 30 42 520
a 42 30 520
a 30 43 494
a 43 30 494
a 30 44 456
a 44 30 456
a 30 47 699
a 47 30 699
a 30 48 746
a 48 30 746
a 30 49 922
a 49 30 922
a 30 50 889
a 50 30 889
a 30 51 494
a 51 30 494
a 30 52 224
a 52 30 224
a 30 53 898
a 53 30 898
a 30 54 303
a 54 30 303
a 30 55 265
a 55 30 265
a 30 56 221
a 56 30 221
a 30 58 300
a 58 30 300
a 30 59 988
a 59 30 988
a 30 60 337
a 60 30 337
a 30 61 918
a 61 30 918
a 30 64 700
a 64 30 700
a 30 65 437
a 65 30 437
a 30 66 803
a 66 30 803
a 30 67 398
a 67 30 398
a 30 69 704
a 69 30 704
a 30 70 597
a 70 30 597
a 30 72 532
a 72 30 532
a 30 73 654
a 73 30 654
a 30 74 316
a 74 30 316
a 30 75 388
a 75 30 388
a 30 77 235
a 77 30 235
a 30 78 201
a 78 30 201
a 30 80 656
a 80 30 656
a 30 81 559
a 81 30 559
a 30 82 925
a 82 30 925
a 30 83 977
a 83 30 977
a 30 85 472
a 85 30 472
a 30 86 992
a 86 30 992
a 30 88 563
a 88 30 563
a 30 89 608
a 89 30 608
a 30 91 876
a 91 30 876
a 30 92 900
a 92 30 900
a 30 93 770
a 93 30 770
a 30 94 178
a 94 30 178
a 30 95 445
a 95 30 445
a 30 96 438
a 96 30 438
a 30 97 625
a 97 30 625
a 30 98 202
a 98 30 202
a 30 99 331
a 99 30 331
a 30 100 975
a 100 30 975
a 31 34 268
a 34 31 268
a 31 35 968
a 35 31 968
a 31 36 753
a 36 31 753
a 31 37 802
a 37 31 802
a 31 39 353
a 39 31 353
a 31 41 801
a 41 31 801
a 31 42 763
a 42 31 763
a 31 44 232
a 44 31 232
a 31 45 405
a 45 31 405
a 31 46 520
a 46 31 520
a 31 47 426
a 47 31 426
a 31 49 728
a 49 31 728
a 31 52 101
a 52 31 101
a 31 53 860
a 53 31 860
a 31 54 530
a 54 31 530
a 31 55 232
a 55 31 232
a 31 57 592
a 57 31 592
a 31 59 340
a 59 31 340
a 31 60 411
a 60 31 411
a 31 61 960
a 61 31 960
a 31 63 586
a 63 31 586
a 31 64 963
a 64 31 963
a 31 65 651
a 65 31 651
a 31 66 621
a 66 31 621
a 31 67 999
a 67 31 999
a 31 68 846
a 68 31 846
a 31 69 503
a 69 31 503
a 31 70 550
a 70 31 550
a 31 71 193
a 71 31 193
a 31 72 637
a 72 31 637
a 31 73 459
a 73 31 459
a 31 75 142
a 75 31 142
a 31 76 883
a 76 31 883
a 31 77 932
a 77 31 932
a 31 79 893
a 79 31 893
a 31 80 327
a 80 31 327
a 31 81 931
a 81 31 931
a 31 82 553
a 82 31 553
a 31 83 595
a 83 31 595
a 31 84 138
a 84 31 138
a 31 85 857
a 85 31 857
a 31 86 989
a 86 31 989
a 31 87 513
a 87 31 513
a 31 89 775
a 89 31 775
a 31 90 704
a 90 31 704
a 31 91 160
a 91 31 160
a 31 92 934
a 92 31 934
a 31 94 887
a 94 31 887
a 31 95 902
a 95 31 902
a 31 96 515
a 96 31 515
a 31 98 574
a 98 31 574
a 31 99 619
a 99 31 619
a 31 100 745
a 100 31 745
a 32 33 750
a 33 32 750
a 32 34 353
a 34 32 353
a 32 35 729
a 35 32 729
a 32 36 968
a 36 32 968
a 32 37 791
a 37 32 791
a 32 38 665
a 38 32 665
a 32 39 681
a 39 32 681
a 32 41 902
a 41 32 902
a 32 42 831
a 42 32 831
a 32 43 361
a 43 32 361
a 32 44 186
a 44 32 186
a 32 45 969
a 45 32 969
a 32 46 658
a 46 32 658
a 32 48 270
a 48 32 270
a 32 49 340
a 49 32 340
a 32 50 787
a 50 32 787
a 32 51 733
a 51 32 733
a 32 52 639
a 52 32 639
a 32 53 841
a 53 32 841
a 32 55 746
a 55 32 746
a 32 56 710
a 56 32 710
a 32 58 332
a 58 32 332
a 32 60 392
a 60 32 392
a 32 62 662
a 62 32 662
a 32 63 197
a 63 32 197
a 32 64 791
a 64 32 791
a 32 65 887
a 65 32 887
a 32 66 677
a 66 32 677
a 32 67 674
a 67 32 674
a 32 68 154
a 68 32 154
a 32 69 858
a 69 32 858
a 32 70 505
a 70 32 505
a 32 72 718
a 72 32 718
a 32 73 313
a 73 32 313
a 32 74 459
a 74 32 459
a 32 75 238
a 75 32 238
a 32 76 953
a 76 32 953
a 32 77 138
a 77 32 138
a 32 78 551
a 78 32 551
a 32 79 200
a 79 32 200
a 32 81 561
a 81 32 561
a 32 82 168
a 82 32 168
a 32 84 878
a 84 32 878
a 32 85 464
a 85 32 464
a 32 86 632
a 86 32 632
a 32 88 272
a 88 32 272
a 32 89 242
a 89 32 242
a 32 90 407
a 90 32 407
a 32 91 515
a 91 32 515
a 32 93 721
a 93 32 721
a 32 94 831
a 94 32 831
a 32 95 190
a 95 32 190
a 32 96 992
a 96 32 992
a 32 98 457
a 98 32 457
a 32 99 343
a 99 32 343
a 32 100 138
a 100 32 138
a 33 36 633
a 36 33 633
a 33 37 595
a 37 33 595
a 33 38 653
a 38 33 653
a 33 39 730
a 39 33 730
a 33 41 764
a 41 33 764
a 33 43 661
a 43 33 661
a 33 44 298
a 44 33 298
a 33 46 718
a 46 33 718
a 33 47 228
a 47 33 228
a 33 48 230
a 48 33 230
a 33 49 486
a 49 33 486
a 33 50 922
a 50 33 922
a 33 53 410
a 53 33 410
a 33 54 998
a 54 33 998
a 33 56 993
a 56 33 993
a 33 57 125
a 57 33 125
a 33 58 459
a 58 33 459
a 33 59 353
a 59 33 353
a 33 61 460
a 61 33 460
a 33 62 235
a 62 33 235
a 33 63 702
a 63 33 702
a 33 64 742
a 64 33 742
a 33 65 901
a 65 33 901
a 33 66 419
a 66 33 419
a 33 67 475
a 67 33 475
a 33 68 331
a 68 33 331
a 33 72 668
a 72 33 668
a 33 73 881
a 73 33 881
a 33 74 549
a 74 33 549
a 33 75 650
a 75 33 650
a 33 77 639
a 77 33 639
a 33 78 880
a 78 33 880
a 33 80 364
a 80 33 364
a 33 82 280
a 82 33 280
a 33 84 852
a 84 33 852
a 33 85 462
a 85 33 462
a 33 87 374
a 87 33 374
a 33 88 415
a 88 33 415
a 33 89 354
a 89 33 354
a 33 90 803
a 90 33 803
a 33 91 996
a 91 33 996
a 33 92 745
a 92 33 745
a 33 93 229
a 93 33 229
a 33 94 623
a 94 33 623
a 33 95 716
a 95 33 716
a 33 96 474
a 96 33 474
a 33 97 767
a 97 33 767
a 33 98 827
a 98 33 827
a 33 99 602
a 99 33 602
a 33 100 477
a 100 33 477
a 34 36 541
a 36 34 541
a 34 37 727
a 37 34 727
a 34 39 785
a 39 34 785
a 34 40 653
a 40 34 653
a 34 41 813
a 41 34 813
a 34 42 109
a 42 34 109
a 34 43 763
a 43 34 763
a 34 44 357
a 44 34 357
a 34 46 301
a 46 34 301
a 34 47 435
a 47 34 435
a 34 48 435
a 48 34 435
a 34 49 116
a 49 34 116
a 34 50 664
a 50 34 664
a 34 51 452
a 51 34 452
a 34 52 286
a 52 34 286
a 34 54 444
a 54 34 444
a 34 55 897
a 55 34 897
a 34 56 376
a 56 34 376
a 34 57 876
a 57 34 876
a 34 58 695
a 58 34 695
a 34 59 891
a 59 34 891
a 34 62 125
a 62 34 125
a 34 63 586
a 63 34 586
a 34 65 683
a 65 34 683
a 34 66 692
a 66 34 692
a 34 68 861
a 68 34 861
a 34 70 104
a 70 34 104
a 34 71 244
a 71 34 244
a 34 72 730
a 72 34 730
a 34 73 948
a 73 34 948
a 34 75 704
a 75 34 704
a 34 76 787
a 76 34 787
a 34 77 238
a 77 34 238
a 34 78 551
a 78 34 551
a 34 81 990
a 81 34 990
a 34 82 789
a 82 34 789
a 34 83 102
a 83 34 102
a 34 85 494
a 85 34 494
a 34 86 985
a 86 34 985
a 34 87 998
a 87 34 998
a 34 88 413
a 88 34 413
a 34 90 982
a 90 34 982
a 34 91 122
a 91 34 122
a 34 92 190
a 92 34 190
a 34 93 527
a 93 34 527
a 34 95 600
a 95 34 600
a 34 97 106
a 97 34 106
a 34 98 202
a 98 34 202
a 34 99 548
a 99 34 548
a 35 36 250
a 36 35 250
a 35 37 794
a 37 35 794
a 35 38 577
a 38 35 577
a 35 39 678
a 39 35 678
a 35 40 863
a 40 35 863
a 35 41 791
a 41 35 791
a 35 42 368
a 42 35 368
a 35 43 658
a 43 35 658
a 35 45 782
a 45 35 782
a 35 46 172
a 46 35 172
a 35 48 612
a 48 35 612
a 35 49 909
a 49 35 909
a 35 50 442
a 50 35 442
a 35 51 608
a 51 35 608
a 35 52 368
a 52 35 368
a 35 53 475
a 53 35 475
a 35 54 101
a 54 35 101
a 35 55 954
a 55 35 954
a 35 56 394
a 56 35 394
a 35 57 864
a 57 35 864
a 35 58 197
a 58 35 197
a 35 59 987
a 59 35 987
a 35 60 563
a 60 35 563
a 35 61 918
a 61 35 918
a 35 62 827
a 62 35 827
a 35 63 182
a 63 35 182
a 35 65 264
a 65 35 264
a 35 66 128
a 66 35 128
a 35 67 781
a 67 35 781
a 35 68 475
a 68 35 475
a 35 70 639
a 70 35 639
a 35 71 768
a 71 35 768
a 35 73 611
a 73 35 611
a 35 74 837
a 74 35 837
a 35 75 604
a 75 35 604
a 35 76 164
a 76 35 164
a 35 77 362
a 77 35 362
a 35 78 892
a 78 35 892
a 35 79 767
a 79 35 767
a 35 80 281
a 80 35 281
a 35 83 367
a 83 35 367
a 35 84 839
a 84 35 839
a 35 90 211
a 90 35 211
a 35 91 297
a 91 35 297
a 35 92 678
a 92 35 678
a 35 94 578
a 94 35 578
a 35 95 916
a 95 35 916
a 35 96 353
a 96 35 353
a 35 97 722
a 97 35 722
a 35 98 135
a 98 35 135
a 35 99 767
a 99 35 767
a 35 100 751
a 100 35 751
a 36 38 888
a 38 36 888
a 36 39 429
a 39 36 429
a 36 40 566
a 40 36 566
a 36 41 906
a 41 36 906
a 36 42 769
a 42 36 769
a 36 43 890
a 43 36 890
a 36 45 426
a 45 36 426
a 36 46 928
a 46 36 928
a 36 47 720
a 47 36 720
a 36 48 363
a 48 36 363
a 36 50 333
a 50 36 333
a 36 51 492
a 51 36 492
a 36 52 191
a 52 36 191
a 36 55 560
a 55 36 560
a 36 56 840
a 56 36 840
a 36 57 143
a 57 36 143
a 36 59 930
a 59 36 930
a 36 61 212
a 61 36 212
a 36 63 801
a 63 36 801
a 36 64 117
a 64 36 117
a 36 66 972
a 66 36 972
a 36 67 865
a 67 36 865
a 36 68 695
a 68 36 695
a 36 69 320
a 69 36 320
a 36 70 972
a 70 36 972
a 36 72 774
a 72 36 774
a 36 73 719
a 73 36 719
a 36 74 773
a 74 36 773
a 36 75 684
a 75 36 684
a 36 76 319
a 76 36 319
a 36 77 725
a 77 36 725
a 36 78 461
a 78 36 461
a 36 79 499
a 79 36 499
a 36 80 807
a 80 36 807
a 36 81 415
a 81 36 415
a 36 82 992
a 82 36 992
a 36 83 223
a 83 36 223
a 36 84 265
a 84 36 265
a 36 85 515
a 85 36 515
a 36 87 932
a 87 36 932
a 36 88 282
a 88 36 282
a 36 89 145
a 89 36 145
a 36 92 423
a 92 36 423
a 36 93 754
a 93 36 754
a 36 94 744
a 94 36 744
a 36 95 559
a 95 36 559
a 36 96 766
a 96 36 766
a 36 97 757
a 97 36 757
a 36 98 300
a 98 36 300
a 36 99 546
a 99 36 546
a 36 100 190
a 100 36 190
a 37 38 123
a 38 37 123
a 37 39 169
a 39 37 169
a 37 40 763
a 40 37 763
a 37 41 520
a 41 37 520
a 37 42 381
a 42 37 381
a 37 43 925
a 43 37 925
a 37 45 454
a 45 37 454
a 37 48 887
a 48 37 887
a 37 50 856
a 50 37 856
a 37 51 614
a 51 37 614
a 37 52 389
a 52 37 389
a 37 55 882
a 55 37 882
a 37 56 453
a 56 37 453
a 37 59 558
a 59 37 558
a 37 60 856
a 60 37 856
a 37 61 240
a 61 37 240
a 37 62 943
a 62 37 943
a 37 63 269
a 63 37 269
a 37 64 113
a 64 37 113
a 37 65 288
a 65 37 288
a 37 66 912
a 66 37 912
a 37 67 242
a 67 37 242
a 37 68 540
a 68 37 540
a 37 69 491
a 69 37 491
a 37 70 833
a 70 37 833
a 37 71 780
a 71 37 780
a 37 72 612
a 72 37 612
a 37 74 156
a 74 37 156
a 37 75 324
a 75 37 324
a 37 76 538
a 76 37 538
a 37 78 354
a 78 37 354
a 37 79 309
a 79 37 309
a 37 80 707
a 80 37 707
a 37 81 448
a 81 37 448
a 37 83 863
a 83 37 863
a 37 85 531
a 85 37 531
a 37 88 876
a 88 37 876
a 37 89 696
a 89 37 696
a 37 90 580
a 90 37 580
a 37 91 425
a 91 37 425
a 37 92 134
a 92 37 134
a 37 93 729
a 93 37 729
a 37 95 240
a 95 37 240
a 37 97 163
a 97 37 163
a 37 98 641
a 98 37 641
a 37 100 790
a 100 37 790
a 38 40 965
a 40 38 965
a 38 41 495
a 41 38 495
a 38 42 292
a 42 38 292
a 38 43 629
a 43 38 629
a 38 45 126
a 45 38 126
a 38 46 217
a 46 38 217
a 38 47 773
a 47 38 773
a 38 49 250
a 49 38 250
a 38 52 308
a 52 38 308
a 38 54 631
a 54 38 631
a 38 55 497
a 55 38 497
a 38 57 794
a 57 38 794
a 38 58 852
a 58 38 852
a 38 60 629
a 60 38 629
a 38 61 557
a 61 38 557
a 38 62 603
a 62 38 603
a 38 63 153
a 63 38 153
a 38 64 561
a 64 38 561
a 38 65 411
a 65 38 411
a 38 66 910
a 66 38 910
a 38 67 390
a 67 38 390
a 38 68 793
a 68 38 793
a 38 69 779
a 69 38 779
a 38 70 956
a 70 38 956
a 38 71 929
a 71 38 929
a 38 73 312
a 73 38 312
a 38 74 580
a 74 38 580
a 38 75 176
a 75 38 176
a 38 76 189
a 76 38 189
a 38 77 472
a 77 38 472
a 38 78 285
a 78 38 285
a 38 79 877
a 79 38 877
a 38 80 132
a 80 38 132
a 38 82 384
a 82 38 384
a 38 84 452
a 84 38 452
a 38 85 164
a 85 38 164
a 38 86 569
a 86 38 569
a 38 87 717
a 87 38 717
a 38 88 703
a 88 38 703
a 38 89 770
a 89 38 770
a 38 90 114
a 90 38 114
a 38 92 398
a 92 38 398
a 38 93 576
a 93 38 576
a 38 94 1000
a 94 38 1000
a 38 96 673
a 96 38 673
a 38 99 914
a 99 38 914
a 38 100 214
a 100 38 214
a 39 41 913
a 41 39 913
a 39 42 800
a 42 39 800
a 39 43 395
a 43 39 395
a 39 44 186
a 44 39 186
a 39 46 203
a 46 39 203
a 39 47 744
a 47 39 744
a 39 48 557
a 48 39 557
a 39 49 926
a 49 39 926
a 39 50 353
a 50 39 353
a 39 54 230
a 54 39 230
a 39 55 175
a 55 39 175
a 39 56 824
a 56 39 824
a 39 57 338
a 57 39 338
a 39 58 602
a 58 39 602
a 39 61 166
a 61 39 166
a 39 62 349
a 62 39 349
a 39 64 337
a 64 39 337
a 39 65 717
a 65 39 717
a 39 66 800
a 66 39 800
a 39 67 675
a 67 39 675
a 39 68 498
a 68 39 498
a 39 69 306
a 69 39 306
a 39 70 871
a 70 39 871
a 39 71 216
a 71 39 216
a 39 72 623
a 72 39 623
a 39 73 449
a 73 39 449
a 39 74 689
a 74 39 689
a 39 75 610
a 75 39 610
a 39 78 140
a 78 39 140
a 39 79 867
a 79 39 867
a 39 82 190
a 82 39 190
a 39 83 826
a 83 39 826
a 39 84 132
a 84 39 132
a 39 85 761
a 85 39 761
a 39 87 337
a 87 39 337
a 39 88 539
a 88 39 539
a 39 89 797
a 89 39 797
a 39 90 746
a 90 39 746
a 39 91 458
a 91 39 458
a 39 92 225
a 92 39 225
a 39 93 657
a 93 39 657
a 39 94 812
a 94 39 812
a 39 95 151
a 95 39 151
a 39 96 165
a 96 39 165
a 39 97 770
a 97 39 770
a 39 98 235
a 98 39 235
a 39 99 204
a 99 39 204
a 39 100 813
a 100 39 813
a 40 42 196
a 42 40 196
a 40 43 244
a 43 40 244
a 40 46 972
a 46 40 972
a 40 47 978
a 47 40 978
a 40 48 166
a 48 40 166
a 40 49 498
a 49 40 498
a 40 50 748
a 50 40 748
a 40 51 947
a 51 40 947
a 40 52 750
a 52 40 750
a 40 54 463
a 54 40 463
a 40 59 986
a 59 40 986
a 40 61 903
a 61 40 903
a 40 62 666
a 62 40 666
a 40 63 696
a 63 40 696
a 40 65 895
a 65 40 895
a 40 66 484
a 66 40 484
a 40 67 932
a 67 40 932
a 40 68 875
a 68 40 875
a 40 69 751
a 69 40 751
a 40 70 157
a 70 40 157
a 40 71 687
a 71 40 687
a 40 73 365
a 73 40 365
a 40 74 866
a 74 40 866
a 40 75 387
a 75 40 387
a 40 76 135
a 76 40 135
a 40 77 370
a 77 40 370
a 40 78 576
a 78 40 576
a 40 79 676
a 79 40 676
a 40 80 1000
a 80 40 1000
a 40 81 910
a 81 40 910
a 40 82 615
a 82 40 615
a 40 85 742
a 85 40 742
a 40 86 158
a 86 40 158
a 40 87 617
a 87 40 617
a 40 88 221
a 88 40 221
a 40 89 448
a 89 40 448
a 40 91 855
a 91 40 855
a 40 92 559
a 92 40 559
a 40 93 235
a 93 40 235
a 40 94 768
a 94 40 768
a 40 95 208
a 95 40 208
a 40 96 914
a 96 40 914
a 40 97 167
a 97 40 167
a 40 98 104
a 98 40 104
a 40 99 153
a 99 40 153
a 40 100 687
a 100 40 687
a 41 42 172
a 42 41 172
a 41 43 520
a 43 41 520
a 41 44 979
a 44 41 979
a 41 45 632
a 45 41 632
a 41 46 486
a 46 41 486
a 41 47 455
a 47 41 455
a 41 48 432
a 48 41 432
a 41 49 584
a 49 41 584
a 41 50 794
a 50 41 794
a 41 53 637
a 53 41 637
a 41 55 525
a 55 41 525
a 41 56 969
a 56 41 969
a 41 57 573
a 57 41 573
a 41 58 247
a 58 41 247
a 41 59 817
a 59 41 817
a 41 62 796
a 62 41 796
a 41 63 700
a 63 41 700
a 41 64 431
a 64 41 431
a 41 65 672
a 65 41 672
a 41 66 813
a 66 41 813
a 41 67 406
a 67 41 406
a 41 68 738
a 68 41 738
a 41 69 856
a 69 41 856
a 41 70 435
a 70 41 435
a 41 71 825
a 71 41 825
a 41 72 285
a 72 41 285
a 41 75 464
a 75 41 464
a 41 77 755
a 77 41 755
a 41 78 866
a 78 41 866
a 41 80 890
a 80 41 890
a 41 81 621
a 81 41 621
a 41 82 721
a 82 41 721
a 41 83 546
a 83 41 546
a 41 84 967
a 84 41 967
a 41 86 912
a 86 41 912
a 41 87 456
a 87 41 456
a 41 88 221
a 88 41 221
a 41 89 784
a 89 41 784
a 41 90 497
a 90 41 497
a 41 91 711
a 91 41 711
a 41 92 942
a 92 41 942
a 41 95 812
a 95 41 812
a 41 97 544
a 97 41 544
a 41 98 709
a 98 41 709
a 41 99 315
a 99 41 315
a 41 100 106
a 100 41 106
a 42 44 861
a 44 42 861
a 42 45 640
a 45 42 640
a 42 46 177
a 46 42 177
a 42 47 275
a 47 42 275
a 42 48 498
a 48 42 498
a 42 49 436
a 49 42 436
a 42 52 615
a 52 42 615
a 42 53 458
a 53 42 458
a 42 54 977
a 54 42 977
a 42 55 771
a 55 42 771
a 42 57 668
a 57 42 668
a 42 58 293
a 58 42 293
a 42 59 119
a 59 42 119
a 42 61 911
a 61 42 911
a 42 62 885
a 62 42 885
a 42 63 602
a 63 42 602
a 42 64 832
a 64 42 832
a 42 65 326
a 65 42 326
a 42 66 974
a 66 42 974
a 42 68 105
a 68 42 105
a 42 69 205
a 69 42 205
a 42 70 219
a 70 42 219
a 42 71 626
a 71 42 626
a 42 72 478
a 72 42 478
a 42 73 147
a 73 42 147
a 42 74 112
a 74 42 112
a 42 75 963
a 75 42 963
a 42 76 895
a 76 42 895
a 42 78 140
a 78 42 140
a 42 79 246
a 79 42 246
a 42 80 349
a 80 42 349
a 42 81 163
a 81 42 163
a 42 82 150
a 82 42 150
a 42 83 277
a 83 42 277
a 42 84 945
a 84 42 945
a 42 86 1000
a 86 42 1000
a 42 87 416
a 87 42 416
a 42 88 806
a 88 42 806
a 42 89 332
a 89 42 332
a 42 90 672
a 90 42 672
a 42 91 667
a 91 42 667
a 42 93 455
a 93 42 455
a 42 94 884
a 94 42 884
a 42 95 883
a 95 42 883
a 42 96 934
a 96 42 934
a 42 97 438
a 97 42 438
a 42 98 396
a 98 42 396
a 42 99 628
a 99 42 628
a 42 100 154
a 100 42 154
a 43 44 357
a 44 43 357
a 43 45 502
a 45 43 502
a 43 46 524
a 46 43 524
a 43 52 834
a 52 43 834
a 43 53 312
a 53 43 312
a 43 55 398
a 55 43 398
a 43 56 880
a 56 43 880
a 43 58 149
a 58 43 149
a 43 59 142
a 59 43 142
a 43 60 277
a 60 43 277
a 43 61 927
a 61 43 927
a 43 62 458
a 62 43 458
a 43 63 521
a 63 43 521
a 43 64 763
a 64 43 763
a 43 68 316
a 68 43 316
a 43 69 471
a 69 43 471
a 43 70 176
a 70 43 176
a 43 71 962
a 71 43 962
a 43 72 862
a 72 43 862
a 43 73 995
a 73 43 995
a 43 74 494
a 74 43 494
a 43 75 694
a 75 43 694
a 43 76 922
a 76 43 922
a 43 77 144
a 77 43 144
a 43 80 854
a 80 43 854
a 43 81 599
a 81 43 599
a 43 83 779
a 83 43 779
a 43 84 564
a 84 43 564
a 43 85 684
a 85 43 684
a 43 86 980
a 86 43 980
a 43 87 344
a 87 43 344
a 43 88 114
a 88 43 114
a 43 90 519
a 90 43 519
a 43 91 994
a 91 43 994
a 43 92 871
a 92 43 871
a 43 95 344
a 95 43 344
a 43 97 355
a 97 43 355
a 43 98 382
a 98 43 382
a 43 99 671
a 99 43 671
a 43 100 850
a 100 43 850
a 44 47 632
a 47 44 632
a 44 48 189
a 48 44 189
a 44 49 523
a 49 44 523
a 44 50 808
a 50 44 808
a 44 51 488
a 51 44 488
a 44 54 190
a 54 44 190
a 44 55 607
a 55 44 607
a 44 56 103
a 56 44 103
a 44 57 283
a 57 44 283
a 44 58 967
a 58 44 967
a 44 59 392
a 59 44 392
a 44 62 328
a 62 44 328
a 44 63 541
a 63 44 541
a 44 65 220
a 65 44 220
a 44 66 334
a 66 44 334
a 44 67 788
a 67 44 788
a 44 68 107
a 68 44 107
a 44 69 258
a 69 44 258
a 44 70 675
a 70 44 675
a 44 71 797
a 71 44 797
a 44 72 916
a 72 44 916
a 44 74 680
a 74 44 680
a 44 75 341
a 75 44 341
a 44 76 324
a 76 44 324
a 44 77 470
a 77 44 470
a 44 78 314
a 78 44 314
a 44 79 355
a 79 44 355
a 44 80 976
a 80 44 976
a 44 81 150
a 81 44 150
a 44 82 581
a 82 44 581
a 44 84 783
a 84 44 783
a 44 85 724
a 85 44 724
a 44 86 921
a 86 44 921
a 44 88 885
a 88 44 885
a 44 89 236
a 89 44 236
a 44 90 961
a 90 44 961
a 44 91 663
a 91 44 663
a 44 92 311
a 92 44 311
a 44 93 440
a 93 44 440
a 44 94 902
a 94 44 902
a 44 96 473
a 96 44 473
a 44 97 393
a 97 44 393
a 44 98 420
a 98 44 420
a 44 99 477
a 99 44 477
a 44 100 305
a 100 44 305
a 45 46 917
a 46 45 917
a 45 48 191
a 48 45 191
a 45 50 891
a 50 45 891
a 45 51 808
a 51 45 808
a 45 53 177
a 53 45 177
a 45 54 570
a 54 45 570
a 45 55 340
a 55 45 340
a 45 56 307
a 56 45 307
a 45 57 406
a 57 45 406
a 45 58 244
a 58 45 244
a 45 59 514
a 59 45 514
a 45 60 663
a 60 45 663
a 45 61 663
a 61 45 663
a 45 62 966
a 62 45 966
a 45 63 222
a 63 45 222
a 45 64 892
a 64 45 892
a 45 65 665
a 65 45 665
a 45 66 776
a 66 45 776
a 45 67 156
a 67 45 156
a 45 68 214
a 68 45 214
a 45 69 507
a 69 45 507
a 45 70 519
a 70 45 519
a 45 71 543
a 71 45 543
a 45 73 749
a 73 45 749
a 45 74 450
a 74 45 450
a 45 75 790
a 75 45 790
a 45 78 778
a 78 45 778
a 45 79 139
a 79 45 139
a 45 81 725
a 81 45 725
a 45 82 317
a 82 45 317
a 45 85 261
a 85 45 261
a 45 86 450
a 86 45 450
a 45 87 963
a 87 45 963
a 45 88 472
a 88 45 472
a 45 89 831
a 89 45 831
a 45 90 665
a 90 45 665
a 45 91 988
