p sp 100 6598
a 100 33 361
a 34 36 435
a 36 34 435
a 34 39 495
a 39 34 495
a 34 40 970
a 40 34 970
a 34 41 316
a 41 34 316
a 34 42 718
a 42 34 718
a 34 43 520
a 43 34 520
a 34 44 373
a 44 34 373
a 34 45 679
a 45 34 679
a 34 46 932
a 46 34 932
a 34 47 158
a 47 34 158
a 34 48 474
a 48 34 474
a 34 49 601
a 49 34 601
a 34 57 714
a 57 34 714
a 34 58 890
a 58 34 890
a 34 61 463
a 61 34 463
a 34 62 225
a 62 34 225
a 34 63 934
a 63 34 934
a 34 66 621
a 66 34 621
a 34 67 290
a 67 34 290
a 34 68 301
a 68 34 301
a 34 69 796
a 69 34 796
a 34 70 408
a 70 34 408
a 34 71 692
a 71 34 692
a 34 72 705
a 72 34 705
a 34 73 400
a 73 34 400
a 34 74 272
a 74 34 272
a 34 75 383
a 75 34 383
a 34 76 483
a 76 34 483
a 34 77 691
a 77 34 691
a 34 78 159
a 78 34 159
a 34 79 615
a 79 34 615
a 34 80 659
a 80 34 659
a 34 81 766
a 81 34 766
a 34 84 150
a 84 34 150
a 34 85 424
a 85 34 424
a 34 87 702
a 87 34 702
a 34 90 648
a 90 34 648
a 34 94 656
a 94 34 656
a 34 95 753
a 95 34 753
a 34 97 949
a 97 34 949
a 34 99 374
a 99 34 374
a 35 36 357
a 36 35 357
a 35 37 605
a 37 35 605
a 35 38 847
a 38 35 847
a 35 40 241
a 40 35 241
a 35 41 119
a 41 35 119
a 35 42 318
a 42 35 318
a 35 46 860
a 46 35 860
a 35 48 659
a 48 35 659
a 35 49 773
a 49 35 773
a 35 50 552
a 50 35 552
a 35 51 654
a 51 35 654
a 35 52 691
a 52 35 691
a 35 53 526
a 53 35 526
a 35 54 534
a 54 35 534
a 35 58 849
a 58 35 849
a 35 61 146
a 61 35 146
a 35 63 192
a 63 35 192
a 35 64 733
a 64 35 733
a 35 66 186
a 66 35 186
a 35 67 366
a 67 35 366
a 35 68 609
a 68 35 609
a 35 69 383
a 69 35 383
a 35 70 788
a 70 35 788
a 35 71 978
a 71 35 978
a 35 72 852
a 72 35 852
a 35 77 515
a 77 35 515
a 35 78 816
a 78 35 816
a 35 79 425
a 79 35 425
a 35 80 457
a 80 35 457
a 35 81 691
a 81 35 691
a 35 83 211
a 83 35 211
a 35 84 157
a 84 35 157
a 35 85 538
a 85 35 538
a 35 86 229
a 86 35 229
a 35 87 747
a 87 35 747
a 35 89 338
a 89 35 338
a 35 91 824
a 91 35 824
a 35 92 659
a 92 35 659
a 35 94 754
a 94 35 754
a 35 95 773
a 95 35 773
a 35 96 490
a 96 35 490
a 35 98 385
a 98 35 385
a 35 99 755
a 99 35 755
a 35 100 631
a 100 35 631
a 36 37 421
a 37 36 421
a 36 38 499
a 38 36 499
a 36 39 933
a 39 36 933
a 36 43 695
a 43 36 695
a 36 44 706
a 44 36 706
a 36 45 709
a 45 36 709
a 36 46 359
a 46 36 359
a 36 47 169
a 47 36 169
a 36 48 163
a 48 36 163
a 36 53 348
a 53 36 348
a 36 54 771
a 54 36 771
a 36 55 969
a 55 36 969
a 36 56 970
a 56 36 970
a 36 57 518
a 57 36 518
a 36 61 137
a 61 36 137
a 36 64 383
a 64 36 383
a 36 65 820
a 65 36 820
a 36 66 477
a 66 36 477
a 36 69 518
a 69 36 518
a 36 71 348
a 71 36 348
a 36 72 471
a 72 36 471
a 36 74 242
a 74 36 242
a 36 76 534
a 76 36 534
a 36 77 504
a 77 36 504
a 36 79 567
a 79 36 567
a 36 81 102
a 81 36 102
a 36 82 541
a 82 36 541
a 36 84 703
a 84 36 703
a 36 85 710
a 85 36 710
a 36 87 953
a 87 36 953
a 36 90 423
a 90 36 423
a 36 92 475
a 92 36 475
a 36 94 304
a 94 36 304
a 36 95 922
a 95 36 922
a 36 97 327
a 97 36 327
a 36 98 870
a 98 36 870
a 36 100 936
a 100 36 936
a 37 38 238
a 38 37 238
a 37 40 134
a 40 37 134
a 37 41 611
a 41 37 611
a 37 42 213
a 42 37 213
a 37 43 639
a 43 37 639
a 37 45 767
a 45 37 767
a 37 48 861
a 48 37 861
a 37 49 431
a 49 37 431
a 37 50 263
a 50 37 263
a 37 51 154
a 51 37 154
a 37 52 845
a 52 37 845
a 37 57 398
a 57 37 398
a 37 58 441
a 58 37 441
a 37 60 147
a 60 37 147
a 37 61 234
a 61 37 234
a 37 62 877
a 62 37 877
a 37 63 429
a 63 37 429
a 37 64 907
a 64 37 907
a 37 65 973
a 65 37 973
a 37 69 516
a 69 37 516
a 37 70 799
a 70 37 799
a 37 71 685
a 71 37 685
a 37 72 270
a 72 37 270
a 37 73 125
a 73 37 125
a 37 74 532
a 74 37 532
a 37 75 784
a 75 37 784
a 37 77 673
a 77 37 673
a 37 78 694
a 78 37 694
a 37 79 476
a 79 37 476
a 37 80 276
a 80 37 276
a 37 82 897
a 82 37 897
a 37 83 585
a 83 37 585
a 37 84 924
a 84 37 924
a 37 85 200
a 85 37 200
a 37 89 465
a 89 37 465
a 37 90 951
a 90 37 951
a 37 92 797
a 92 37 797
a 37 94 578
a 94 37 578
a 37 95 204
a 95 37 204
a 37 96 767
a 96 37 767
a 37 97 608
a 97 37 608
a 37 98 620
a 98 37 620
a 37 100 318
a 100 37 318
a 38 42 484
a 42 38 484
a 38 44 975
a 44 38 975
a 38 45 563
a 45 38 563
a 38 46 832
a 46 38 832
a 38 48 132
a 48 38 132
a 38 49 872
a 49 38 872
a 38 50 424
a 50 38 424
a 38 51 700
a 51 38 700
a 38 52 779
a 52 38 779
a 38 54 151
a 54 38 151
a 38 55 629
a 55 38 629
a 38 57 854
a 57 38 854
a 38 58 782
a 58 38 782
a 38 59 220
a 59 38 220
a 38 60 117
a 60 38 117
a 38 62 803
a 62 38 803
a 38 63 227
a 63 38 227
a 38 64 128
a 64 38 128
a 38 65 519
a 65 38 519
a 38 66 547
a 66 38 547
a 38 68 946
a 68 38 946
a 38 69 795
a 69 38 795
a 38 70 237
a 70 38 237
a 38 71 415
a 71 38 415
a 38 72 550
a 72 38 550
a 38 74 343
a 74 38 343
a 38 75 274
a 75 38 274
a 38 76 636
a 76 38 636
a 38 77 519
a 77 38 519
a 38 79 928
a 79 38 928
a 38 80 848
a 80 38 848
a 38 82 133
a 82 38 133
a 38 83 960
a 83 38 960
a 38 84 117
a 84 38 117
a 38 86 799
a 86 38 799
a 38 87 697
a 87 38 697
a 38 88 308
a 88 38 308
a 38 90 934
a 90 38 934
a 38 92 637
a 92 38 637
a 38 96 156
a 96 38 156
a 38 97 323
a 97 38 323
a 38 98 634
a 98 38 634
a 38 99 598
a 99 38 598
a 38 100 316
a 100 38 316
a 39 41 717
a 41 39 717
a 39 42 265
a 42 39 265
a 39 43 542
a 43 39 542
a 39 45 551
a 45 39 551
a 39 46 880
a 46 39 880
a 39 48 767
a 48 39 767
a 39 51 257
a 51 39 257
a 39 52 993
a 52 39 993
a 39 53 740
a 53 39 740
a 39 54 288
a 54 39 288
a 39 55 618
a 55 39 618
a 39 56 991
a 56 39 991
a 39 57 714
a 57 39 714
a 39 58 342
a 58 39 342
a 39 60 612
a 60 39 612
a 39 62 448
a 62 39 448
a 39 64 301
a 64 39 301
a 39 65 490
a 65 39 490
a 39 66 755
a 66 39 755
a 39 67 373
a 67 39 373
a 39 69 797
a 69 39 797
a 39 71 142
a 71 39 142
a 39 72 639
a 72 39 639
a 39 74 432
a 74 39 432
a 39 77 573
a 77 39 573
a 39 78 214
a 78 39 214
a 39 80 133
a 80 39 133
a 39 81 877
a 81 39 877
a 39 82 189
a 82 39 189
a 39 83 588
a 83 39 588
a 39 84 437
a 84 39 437
a 39 85 144
a 85 39 144
a 39 86 187
a 86 39 187
a 39 88 744
a 88 39 744
a 39 90 531
a 90 39 531
a 39 91 827
a 91 39 827
a 39 93 694
a 93 39 694
a 39 94 208
a 94 39 208
a 39 96 635
a 96 39 635
a 39 98 399
a 98 39 399
a 39 99 454
a 99 39 454
a 39 100 456
a 100 39 456
a 40 41 895
a 41 40 895
a 40 43 991
a 43 40 991
a 40 45 434
a 45 40 434
a 40 46 750
a 46 40 750
a 40 47 615
a 47 40 615
a 40 48 436
a 48 40 436
a 40 52 228
a 52 40 228
a 40 53 212
a 53 40 212
a 40 54 771
a 54 40 771
a 40 55 884
a 55 40 884
a 40 58 247
a 58 40 247
a 40 59 295
a 59 40 295
a 40 60 288
a 60 40 288
a 40 61 284
a 61 40 284
a 40 62 242
a 62 40 242
a 40 63 923
a 63 40 923
a 40 67 751
a 67 40 751
a 40 68 734
a 68 40 734
a 40 73 829
a 73 40 829
a 40 75 132
a 75 40 132
a 40 76 490
a 76 40 490
a 40 78 450
a 78 40 450
a 40 79 949
a 79 40 949
a 40 80 874
a 80 40 874
a 40 82 515
a 82 40 515
a 40 83 451
a 83 40 451
a 40 84 103
a 84 40 103
a 40 86 354
a 86 40 354
a 40 87 518
a 87 40 518
a 40 88 693
a 88 40 693
a 40 89 703
a 89 40 703
a 40 91 348
a 91 40 348
a 40 92 115
a 92 40 115
a 40 93 984
a 93 40 984
a 40 94 559
a 94 40 559
a 40 95 325
a 95 40 325
a 40 96 894
a 96 40 894
a 40 97 172
a 97 40 172
a 40 99 492
a 99 40 492
a 40 100 275
a 100 40 275
a 41 42 258
a 42 41 258
a 41 44 720
a 44 41 720
a 41 45 736
a 45 41 736
a 41 46 964
a 46 41 964
a 41 49 510
a 49 41 510
a 41 50 505
a 50 41 505
a 41 52 935
a 52 41 935
a 41 53 177
a 53 41 177
a 41 55 630
a 55 41 630
a 41 56 322
a 56 41 322
a 41 58 833
a 58 41 833
a 41 62 795
a 62 41 795
a 41 63 989
a 63 41 989
a 41 64 162
a 64 41 162
a 41 65 437
a 65 41 437
a 41 66 978
a 66 41 978
a 41 67 863
a 67 41 863
a 41 68 287
a 68 41 287
a 41 69 693
a 69 41 693
a 41 70 739
a 70 41 739
a 41 71 264
a 71 41 264
a 41 72 748
a 72 41 748
a 41 73 392
a 73 41 392
a 41 74 138
a 74 41 138
a 41 75 368
a 75 41 368
a 41 76 648
a 76 41 648
a 41 77 153
a 77 41 153
a 41 78 550
a 78 41 550
a 41 81 482
a 81 41 482
a 41 82 578
a 82 41 578
a 41 84 976
a 84 41 976
a 41 85 275
a 85 41 275
a 41 86 962
a 86 41 962
a 41 87 859
a 87 41 859
a 41 88 384
a 88 41 384
a 41 89 671
a 89 41 671
a 41 92 360
a 92 41 360
a 41 94 993
a 94 41 993
a 41 95 823
a 95 41 823
a 41 96 973
a 96 41 973
a 41 97 762
a 97 41 762
a 41 99 273
a 99 41 273
a 41 100 829
a 100 41 829
a 42 43 192
a 43 42 192
a 42 44 648
a 44 42 648
a 42 45 707
a 45 42 707
a 42 46 431
a 46 42 431
a 42 47 758
a 47 42 758
a 42 48 773
a 48 42 773
a 42 49 931
a 49 42 931
a 42 50 617
a 50 42 617
a 42 51 544
a 51 42 544
a 42 52 990
a 52 42 990
a 42 56 279
a 56 42 279
a 42 59 941
a 59 42 941
a 42 62 840
a 62 42 840
a 42 63 438
a 63 42 438
a 42 64 877
a 64 42 877
a 42 67 925
a 67 42 925
a 42 69 199
a 69 42 199
a 42 70 567
a 70 42 567
a 42 71 190
a 71 42 190
a 42 73 357
a 73 42 357
a 42 75 437
a 75 42 437
a 42 76 479
a 76 42 479
a 42 77 148
a 77 42 148
a 42 79 531
a 79 42 531
a 42 80 400
a 80 42 400
a 42 82 824
a 82 42 824
a 42 83 542
a 83 42 542
a 42 84 533
a 84 42 533
a 42 85 308
a 85 42 308
a 42 86 489
a 86 42 489
a 42 88 895
a 88 42 895
a 42 89 428
a 89 42 428
a 42 90 412
a 90 42 412
a 42 91 122
a 91 42 122
a 42 92 787
a 92 42 787
a 42 94 835
a 94 42 835
a 42 95 747
a 95 42 747
a 42 96 635
a 96 42 635
a 42 97 911
a 97 42 911
a 42 98 760
a 98 42 760
a 42 99 128
a 99 42 128
a 42 100 858
a 100 42 858
a 43 47 236
a 47 43 236
a 43 52 320
a 52 43 320
a 43 53 955
a 53 43 955
a 43 54 357
a 54 43 357
a 43 57 658
a 57 43 658
a 43 58 518
a 58 43 518
a 43 59 671
a 59 43 671
a 43 60 709
a 60 43 709
a 43 62 426
a 62 43 426
a 43 63 718
a 63 43 718
a 43 64 794
a 64 43 794
a 43 65 261
a 65 43 261
a 43 68 906
a 68 43 906
a 43 69 323
a 69 43 323
a 43 70 624
a 70 43 624
a 43 71 804
a 71 43 804
a 43 72 983
a 72 43 983
a 43 73 443
a 73 43 443
a 43 74 333
a 74 43 333
a 43 75 291
a 75 43 291
a 43 76 369
a 76 43 369
a 43 77 385
a 77 43 385
a 43 79 809
a 79 43 809
a 43 81 235
a 81 43 235
a 43 83 341
a 83 43 341
a 43 84 770
a 84 43 770
a 43 85 452
a 85 43 452
a 43 86 864
a 86 43 864
a 43 87 973
a 87 43 973
a 43 89 980
a 89 43 980
a 43 90 586
a 90 43 586
a 43 93 575
a 93 43 575
a 43 94 664
a 94 43 664
a 43 95 922
a 95 43 922
a 43 96 987
a 96 43 987
a 43 97 721
a 97 43 721
a 43 98 132
a 98 43 132
a 43 100 280
a 100 43 280
a 44 45 901
a 45 44 901
a 44 47 412
a 47 44 412
a 44 48 168
a 48 44 168
a 44 49 322
a 49 44 322
a 44 50 260
a 50 44 260
a 44 52 818
a 52 44 818
a 44 55 760
a 55 44 760
a 44 57 227
a 57 44 227
a 44 58 491
a 58 44 491
a 44 62 442
a 62 44 442
a 44 65 273
a 65 44 273
a 44 67 387
a 67 44 387
a 44 68 404
a 68 44 404
a 44 70 255
a 70 44 255
a 44 72 114
a 72 44 114
a 44 74 953
a 74 44 953
a 44 75 396
a 75 44 396
a 44 76 486
a 76 44 486
a 44 77 187
a 77 44 187
a 44 78 254
a 78 44 254
a 44 83 130
a 83 44 130
a 44 84 440
a 84 44 440
a 44 85 520
a 85 44 520
a 44 88 300
a 88 44 300
a 44 89 298
a 89 44 298
a 44 90 168
a 90 44 168
a 44 92 361
a 92 44 361
a 44 95 970
a 95 44 970
a 44 98 100
a 98 44 100
a 44 100 597
a 100 44 597
a 45 47 949
a 47 45 949
a 45 50 813
a 50 45 813
a 45 52 396
a 52 45 396
a 45 54 926
a 54 45 926
a 45 55 564
a 55 45 564
a 45 57 424
a 57 45 424
a 45 60 656
a 60 45 656
a 45 61 965
a 61 45 965
a 45 65 509
a 65 45 509
a 45 66 278
a 66 45 278
a 45 67 227
a 67 45 227
a 45 68 864
a 68 45 864
a 45 70 915
a 70 45 915
a 45 71 769
a 71 45 769
a 45 72 501
a 72 45 501
a 45 74 176
a 74 45 176
a 45 75 155
a 75 45 155
a 45 77 506
a 77 45 506
a 45 78 954
a 78 45 954
a 45 81 945
a 81 45 945
a 45 82 425
a 82 45 425
a 45 83 760
a 83 45 760
a 45 86 640
a 86 45 640
a 45 87 653
a 87 45 653
a 45 88 672
a 88 45 672
a 45 89 368
a 89 45 368
a 45 90 373
a 90 45 373
a 45 91 266
a 91 45 266
a 45 92 111
a 92 45 111
a 45 94 294
a 94 45 294
a 45 96 119
a 96 45 119
a 45 97 952
a 97 45 952
a 45 98 333
a 98 45 333
a 45 99 362
a 99 45 362
a 45 100 773
a 100 45 773
a 46 47 146
a 47 46 146
a 46 49 260
a 49 46 260
a 46 51 831
a 51 46 831
a 46 54 315
a 54 46 315
a 46 55 404
a 55 46 404
a 46 56 421
a 56 46 421
a 46 62 553
a 62 46 553
a 46 63 966
a 63 46 966
a 46 64 955
a 64 46 955
a 46 65 356
a 65 46 356
a 46 66 902
a 66 46 902
a 46 67 426
a 67 46 426
a 46 68 863
a 68 46 863
a 46 69 911
a 69 46 911
a 46 71 888
a 71 46 888
a 46 73 859
a 73 46 859
a 46 74 336
a 74 46 336
a 46 76 750
a 76 46 750
a 46 77 868
a 77 46 868
a 46 79 387
a 79 46 387
a 46 80 404
a 80 46 404
a 46 81 645
a 81 46 645
a 46 82 910
a 82 46 910
a 46 83 208
a 83 46 208
a 46 84 298
a 84 46 298
a 46 85 343
a 85 46 343
a 46 86 224
a 86 46 224
a 46 87 163
a 87 46 163
a 46 88 517
a 88 46 517
a 46 89 971
a 89 46 971
a 46 90 558
a 90 46 558
a 46 91 459
a 91 46 459
a 46 92 893
a 92 46 893
a 46 93 857
a 93 46 857
a 46 96 441
a 96 46 441
a 46 98 699
a 98 46 699
a 46 99 789
a 99 46 789
a 46 100 139
a 100 46 139
a 47 49 348
a 49 47 348
a 47 50 783
a 50 47 783
a 47 52 194
a 52 47 194
a 47 53 353
a 53 47 353
a 47 54 718
a 54 47 718
a 47 55 874
a 55 47 874
a 47 56 253
a 56 47 253
a 47 58 639
a 58 47 639
a 47 59 479
a 59 47 479
a 47 61 265
a 61 47 265
a 47 63 277
a 63 47 277
a 47 65 129
a 65 47 129
a 47 66 266
a 66 47 266
a 47 67 448
a 67 47 448
a 47 68 605
a 68 47 605
a 47 69 762
a 69 47 762
a 47 71 987
a 71 47 987
a 47 72 972
a 72 47 972
a 47 73 261
a 73 47 261
a 47 76 854
a 76 47 854
a 47 79 951
a 79 47 951
a 47 80 524
a 80 47 524
a 47 81 489
a 81 47 489
a 47 83 748
a 83 47 748
a 47 85 270
a 85 47 270
a 47 87 162
a 87 47 162
a 47 89 597
a 89 47 597
a 47 90 641
a 90 47 641
a 47 93 571
a 93 47 571
a 47 94 530
a 94 47 530
a 47 95 930
a 95 47 930
a 47 96 153
a 96 47 153
a 47 97 875
a 97 47 875
a 47 98 287
a 98 47 287
a 47 99 988
a 99 47 988
a 47 100 236
a 100 47 236
a 48 49 931
a 49 48 931
a 48 50 477
a 50 48 477
a 48 51 923
a 51 48 923
a 48 52 329
a 52 48 329
a 48 54 228
a 54 48 228
a 48 55 176
a 55 48 176
a 48 56 436
a 56 48 436
a 48 57 541
a 57 48 541
a 48 58 354
a 58 48 354
a 48 59 399
a 59 48 399
a 48 60 952
a 60 48 952
a 48 61 657
a 61 48 657
a 48 62 234
a 62 48 234
a 48 63 950
a 63 48 950
a 48 64 894
a 64 48 894
a 48 65 225
a 65 48 225
a 48 66 500
a 66 48 500
a 48 70 966
a 70 48 966
a 48 71 829
a 71 48 829
a 48 73 718
a 73 48 718
a 48 74 738
a 74 48 738
a 48 75 773
a 75 48 773
a 48 76 416
a 76 48 416
a 48 77 689
a 77 48 689
a 48 78 472
a 78 48 472
a 48 80 832
a 80 48 832
a 48 82 754
a 82 48 754
a 48 83 638
a 83 48 638
a 48 86 381
a 86 48 381
a 48 87 506
a 87 48 506
a 48 88 888
a 88 48 888
a 48 89 227
a 89 48 227
a 48 90 435
a 90 48 435
a 48 92 654
a 92 48 654
a 48 93 398
a 93 48 398
a 48 96 623
a 96 48 623
a 48 97 753
a 97 48 753
a 48 98 881
a 98 48 881
a 48 99 936
a 99 48 936
a 48 100 802
a 100 48 802
a 49 52 240
a 52 49 240
a 49 55 222
a 55 49 222
a 49 56 635
a 56 49 635
a 49 58 572
a 58 49 572
a 49 60 589
a 60 49 589
a 49 61 160
a 61 49 160
a 49 64 509
a 64 49 509
a 49 65 408
a 65 49 408
a 49 67 741
a 67 49 741
a 49 68 567
a 68 49 567
a 49 69 472
a 69 49 472
a 49 71 927
a 71 49 927
a 49 72 328
a 72 49 328
a 49 73 870
a 73 49 870
a 49 74 204
a 74 49 204
a 49 75 621
a 75 49 621
a 49 77 219
a 77 49 219
a 49 78 332
a 78 49 332
a 49 79 696
a 79 49 696
a 49 80 344
a 80 49 344
a 49 81 831
a 81 49 831
a 49 84 457
a 84 49 457
a 49 85 580
a 85 49 580
a 49 88 214
a 88 49 214
a 49 89 849
a 89 49 849
a 49 90 830
a 90 49 830
a 49 91 523
a 91 49 523
a 49 92 342
a 92 49 342
a 49 93 880
a 93 49 880
a 49 94 228
a 94 49 228
a 49 95 196
a 95 49 196
a 49 96 617
a 96 49 617
a 49 97 415
a 97 49 415
a 49 98 683
a 98 49 683
a 49 99 938
a 99 49 938
a 50 51 301
a 51 50 301
a 50 52 564
a 52 50 564
a 50 53 510
a 53 50 510
a 50 54 221
a 54 50 221
a 50 56 232
a 56 50 232
a 50 57 709
a 57 50 709
a 50 58 391
a 58 50 391
a 50 59 687
a 59 50 687
a 50 60 611
a 60 50 611
a 50 62 679
a 62 50 679
a 50 63 282
a 63 50 282
a 50 66 707
a 66 50 707
a 50 67 113
a 67 50 113
a 50 68 343
a 68 50 343
a 50 70 165
a 70 50 165
a 50 72 449
a 72 50 449
a 50 73 303
a 73 50 303
a 50 74 179
a 74 50 179
a 50 75 672
a 75 50 672
a 50 76 952
a 76 50 952
a 50 77 685
a 77 50 685
a 50 78 759
a 78 50 759
a 50 79 384
a 79 50 384
a 50 86 367
a 86 50 367
a 50 87 161
a 87 50 161
a 50 88 622
a 88 50 622
a 50 89 207
a 89 50 207
a 50 92 383
a 92 50 383
a 50 94 186
a 94 50 186
a 50 96 480
a 96 50 480
a 50 97 550
a 97 50 550
a 50 98 821
a 98 50 821
a 50 99 866
a 99 50 866
a 50 100 887
a 100 50 887
a 51 53 624
a 53 51 624
a 51 57 709
a 57 51 709
a 51 58 883
a 58 51 883
a 51 61 754
a 61 51 754
a 51 63 427
a 63 51 427
a 51 64 731
a 64 51 731
a 51 66 195
a 66 51 195
a 51 67 209
a 67 51 209
a 51 70 793
a 70 51 793
a 51 75 769
a 75 51 769
a 51 76 200
a 76 51 200
a 51 77 108
a 77 51 108
a 51 78 676
a 78 51 676
a 51 79 551
a 79 51 551
a 51 80 195
a 80 51 195
a 51 81 131
a 81 51 131
a 51 82 783
a 82 51 783
a 51 83 214
a 83 51 214
a 51 84 849
a 84 51 849
a 51 85 586
a 85 51 586
a 51 86 709
a 86 51 709
a 51 87 524
a 87 51 524
a 51 88 444
a 88 51 444
a 51 89 499
a 89 51 499
a 51 90 198
a 90 51 198
a 51 93 140
a 93 51 140
a 51 94 571
a 94 51 571
a 51 95 244
a 95 51 244
a 51 96 901
a 96 51 901
a 51 97 931
a 97 51 931
a 51 98 864
a 98 51 864
a 51 99 909
a 99 51 909
a 51 100 913
a 100 51 913
a 52 53 708
a 53 52 708
a 52 54 470
a 54 52 470
a 52 56 129
a 56 52 129
a 52 57 585
a 57 52 585
a 52 59 876
a 59 52 876
a 52 60 529
a 60 52 529
a 52 61 329
a 61 52 329
a 52 63 370
a 63 52 370
a 52 64 298
a 64 52 298
a 52 66 882
a 66 52 882
a 52 68 712
a 68 52 712
a 52 69 478
a 69 52 478
a 52 70 921
a 70 52 921
a 52 71 489
a 71 52 489
a 52 72 533
a 72 52 533
a 52 74 529
a 74 52 529
a 52 75 446
a 75 52 446
a 52 76 489
a 76 52 489
a 52 77 151
a 77 52 151
a 52 78 960
a 78 52 960
a 52 82 999
a 82 52 999
a 52 85 120
a 85 52 120
a 52 87 769
a 87 52 769
a 52 88 378
a 88 52 378
a 52 90 811
a 90 52 811
a 52 91 773
a 91 52 773
a 52 92 968
a 92 52 968
a 52 93 993
a 93 52 993
a 52 94 645
a 94 52 645
a 52 95 532
a 95 52 532
a 52 96 747
a 96 52 747
a 52 97 241
a 97 52 241
a 52 98 156
a 98 52 156
a 52 99 920
a 99 52 920
a 52 100 202
a 100 52 202
a 53 55 328
a 55 53 328
a 53 57 197
a 57 53 197
a 53 60 703
a 60 53 703
a 53 63 195
a 63 53 195
a 53 64 702
a 64 53 702
a 53 65 182
a 65 53 182
a 53 66 450
a 66 53 450
a 53 67 745
a 67 53 745
a 53 68 912
a 68 53 912
a 53 69 674
a 69 53 674
a 53 71 657
a 71 53 657
a 53 72 734
a 72 53 734
a 53 74 849
a 74 53 849
a 53 75 569
a 75 53 569
a 53 76 689
a 76 53 689
a 53 78 494
a 78 53 494
a 53 79 212
a 79 53 212
a 53 81 804
a 81 53 804
a 53 82 179
a 82 53 179
a 53 83 327
a 83 53 327
a 53 84 376
a 84 53 376
a 53 85 850
a 85 53 850
a 53 87 458
a 87 53 458
a 53 89 747
a 89 53 747
a 53 90 246
a 90 53 246
a 53 93 625
a 93 53 625
a 53 94 652
a 94 53 652
a 53 95 470
a 95 53 470
a 53 96 662
a 96 53 662
a 53 97 476
a 97 53 476
a 53 98 235
a 98 53 235
a 53 99 918
a 99 53 918
a 53 100 722
a 100 53 722
a 54 57 680
a 57 54 680
a 54 58 280
a 58 54 280
a 54 59 647
a 59 54 647
a 54 60 192
a 60 54 192
a 54 61 951
a 61 54 951
a 54 62 718
a 62 54 718
a 54 63 650
a 63 54 650
a 54 64 716
a 64 54 716
a 54 69 233
a 69 54 233
a 54 71 140
a 71 54 140
a 54 73 915
a 73 54 915
a 54 74 742
a 74 54 742
a 54 75 691
a 75 54 691
a 54 76 967
a 76 54 967
a 54 77 711
a 77 54 711
a 54 78 320
a 78 54 320
a 54 79 270
a 79 54 270
a 54 80 794
a 80 54 794
a 54 81 657
a 81 54 657
a 54 82 663
a 82 54 663
a 54 84 727
a 84 54 727
a 54 85 370
a 85 54 370
a 54 86 787
a 86 54 787
a 54 89 454
a 89 54 454
a 54 90 912
a 90 54 912
a 54 91 766
a 91 54 766
a 54 92 722
a 92 54 722
a 54 93 335
a 93 54 335
a 54 96 744
a 96 54 744
a 54 97 699
a 97 54 699
a 54 98 653
a 98 54 653
a 54 99 787
a 99 54 787
a 54 100 685
a 100 54 685
a 55 57 902
a 57 55 902
a 55 58 743
a 58 55 743
a 55 59 575
a 59 55 575
a 55 61 901
a 61 55 901
a 55 64 619
a 64 55 619
a 55 66 777
a 66 55 777
a 55 67 177
a 67 55 177
a 55 69 257
a 69 55 257
a 55 70 127
a 70 55 127
a 55 71 403
a 71 55 403
a 55 73 384
a 73 55 384
a 55 75 937
a 75 55 937
a 55 76 183
a 76 55 183
a 55 77 847
a 77 55 847
a 55 78 215
a 78 55 215
a 55 79 980
a 79 55 980
a 55 80 811
a 80 55 811
a 55 82 471
a 82 55 471
a 55 83 724
a 83 55 724
a 55 84 872
a 84 55 872
a 55 88 206
a 88 55 206
a 55 89 834
a 89 55 834
a 55 90 652
a 90 55 652
a 55 91 267
a 91 55 267
a 55 93 643
a 93 55 643
a 55 94 387
a 94 55 387
a 55 97 724
a 97 55 724
a 55 98 343
a 98 55 343
a 55 99 338
a 99 55 338
a 55 100 747
a 100 55 747
a 56 57 229
a 57 56 229
a 56 58 270
a 58 56 270
a 56 62 649
a 62 56 649
a 56 63 122
a 63 56 122
a 56 65 338
a 65 56 338
a 56 66 152
a 66 56 152
a 56 67 525
a 67 56 525
a 56 68 797
a 68 56 797
a 56 70 781
a 70 56 781
a 56 71 528
a 71 56 528
a 56 72 153
a 72 56 153
a 56 73 687
a 73 56 687
a 56 74 100
a 74 56 100
a 56 76 719
a 76 56 719
a 56 78 710
a 78 56 710
a 56 80 464
a 80 56 464
a 56 82 289
a 82 56 289
a 56 83 213
a 83 56 213
a 56 84 181
a 84 56 181
a 56 85 620
a 85 56 620
a 56 86 292
a 86 56 292
a 56 87 518
a 87 56 518
a 56 88 907
a 88 56 907
a 56 89 479
a 89 56 479
a 56 91 967
a 91 56 967
a 56 92 329
a 92 56 329
a 56 93 309
a 93 56 309
a 56 94 802
a 94 56 802
a 56 96 510
a 96 56 510
a 56 98 724
a 98 56 724
a 56 100 448
a 100 56 448
a 57 58 219
a 58 57 219
a 57 59 726
a 59 57 726
a 57 60 724
a 60 57 724
a 57 63 329
a 63 57 329
a 57 64 403
a 64 57 403
a 57 66 297
a 66 57 297
a 57 70 240
a 70 57 240
a 57 72 692
a 72 57 692
a 57 73 483
a 73 57 483
a 57 74 356
a 74 57 356
a 57 75 336
a 75 57 336
a 57 76 133
a 76 57 133
a 57 77 199
a 77 57 199
a 57 78 234
a 78 57 234
a 57 80 612
a 80 57 612
a 57 83 875
a 83 57 875
a 57 84 719
